pm2.5,pm10,no,no2,so2,co,nox,timestamp
96.96,161.37,,,0.61,0.09,107.63,2020-01-27 19:45:00
117.13,173.25,,,0.82,0.14,111.11,2020-01-27 20:00:00
117.13,173.25,,,0.8,0.24,106.4,2020-01-27 20:15:00
117.13,173.25,,,0.62,0.18,104.04,2020-01-27 20:30:00
116.25,171.19,,,0.99,0.23,103.74,2020-01-27 20:45:00
106.52,159.84,,,0.75,0.21,108.93,2020-01-27 21:00:00
106.52,159.84,,,0.51,0.2,126.12,2020-01-27 21:15:00
106.52,159.84,,,0.8,0.15,146.58,2020-01-27 21:30:00
106.52,159.84,,,1.06,0.13,152.66,2020-01-27 21:45:00
106.52,159.84,,,1.05,0.15,144.4,2020-01-27 22:00:00
106.52,159.84,,,0.91,0.19,139.0,2020-01-27 22:15:00
106.52,159.84,,,0.48,0.15,281.96,2020-01-27 22:30:00
107.58,159.84,,,0.59,0.07,203.5,2020-01-27 22:45:00
113.44,159.84,,,0.63,0.08,195.11,2020-01-27 23:00:00
113.44,159.84,,,0.42,0.2,188.58,2020-01-27 23:15:00
113.44,159.84,,,0.56,0.22,183.21,2020-01-27 23:30:00
113.91,162.45,,,0.51,0.21,177.46,2020-01-27 23:45:00
119.58,175.47,,,0.41,0.12,159.62,2020-01-28 00:00:00
119.58,175.47,,,0.36,0.09,133.21,2020-01-28 00:15:00
119.58,175.47,,,0.53,0.13,114.63,2020-01-28 00:30:00
116.29,175.47,,,0.61,0.22,111.48,2020-01-28 00:45:00
98.17,175.47,,,0.83,0.08,103.02,2020-01-28 01:00:00
98.17,175.47,,,0.78,0.14,91.61,2020-01-28 01:15:00
98.17,175.47,,,0.93,0.21,82.2,2020-01-28 01:30:00
96.08,170.42,,,0.35,0.24,78.67,2020-01-28 01:45:00
84.56,142.63,,,0.53,0.22,73.66,2020-01-28 02:00:00
84.56,142.63,,,0.71,0.12,68.98,2020-01-28 02:15:00
84.56,142.63,,,0.64,0.07,61.44,2020-01-28 02:30:00
85.38,143.07,,,0.72,0.12,53.8,2020-01-28 02:45:00
89.89,144.52,,,0.3,0.2,46.4,2020-01-28 03:00:00
89.89,144.52,,,0.42,0.25,40.32,2020-01-28 03:15:00
89.89,144.52,,,0.86,0.24,36.03,2020-01-28 03:30:00
89.19,138.99,,,1.05,0.1,32.28,2020-01-28 03:45:00
80.8,108.55,,,0.34,0.26,29.53,2020-01-28 04:00:00
80.8,108.55,,,0.39,0.07,27.36,2020-01-28 04:15:00
80.8,108.55,,,1.04,0.13,26.24,2020-01-28 04:30:00
80.42,104.86,,,0.76,0.2,25.12,2020-01-28 04:45:00
78.35,88.26,,,0.57,0.19,25.22,2020-01-28 05:00:00
78.35,88.26,,,0.9,0.18,25.95,2020-01-28 05:15:00
78.35,88.26,,,0.36,0.12,25.45,2020-01-28 05:30:00
78.04,86.11,,,0.53,0.22,24.13,2020-01-28 05:45:00
,,,,0.32,0.19,23.7,2020-01-28 06:00:00
,,,,0.47,0.08,23.75,2020-01-28 06:15:00
,,,,0.69,0.17,28.04,2020-01-28 06:30:00
,,,,0.29,0.18,26.67,2020-01-28 06:45:00
69.35,70.88,,,0.92,0.12,25.78,2020-01-28 07:00:00
69.35,70.88,,,0.68,0.22,25.0,2020-01-28 07:15:00
69.35,70.88,,,0.67,0.16,24.73,2020-01-28 07:30:00
70.87,73.61,,,0.5,0.14,26.7,2020-01-28 07:45:00
79.22,88.63,,,1.18,0.23,28.88,2020-01-28 08:00:00
79.22,88.63,,,0.77,0.16,28.41,2020-01-28 08:15:00
79.22,88.63,,,0.54,0.21,29.49,2020-01-28 08:30:00
80.55,91.72,,,0.64,0.08,31.11,2020-01-28 08:45:00
95.17,108.69,,,0.77,0.11,31.89,2020-01-28 09:00:00
95.17,108.69,,,0.77,0.12,31.71,2020-01-28 09:15:00
95.17,108.69,,,0.45,0.07,31.9,2020-01-28 09:30:00
97.03,117.49,,,0.84,0.06,30.66,2020-01-28 09:45:00
108.21,149.76,,,1.07,0.14,29.41,2020-01-28 10:00:00
108.21,149.76,,,0.89,0.09,27.5,2020-01-28 10:15:00
108.21,149.76,,,0.85,0.16,25.5,2020-01-28 10:30:00
107.54,149.57,,,0.61,0.12,23.52,2020-01-28 10:45:00
99.5,148.53,,,0.68,0.14,22.08,2020-01-28 11:00:00
99.5,148.53,,,0.53,0.18,21.05,2020-01-28 11:15:00
99.5,148.53,,,0.9,0.13,28.82,2020-01-28 11:30:00
94.53,141.92,,,0.53,0.15,34.86,2020-01-28 11:45:00
67.18,105.57,,,1.07,0.09,35.15,2020-01-28 12:00:00
67.18,105.57,,,0.33,0.14,25.67,2020-01-28 12:15:00
67.18,105.57,,,0.95,0.22,24.17,2020-01-28 12:30:00
64.27,101.31,,,0.58,0.21,22.75,2020-01-28 12:45:00
48.27,87.09,,,0.73,0.22,22.1,2020-01-28 13:00:00
48.27,87.09,,,0.79,0.26,20.85,2020-01-28 13:15:00
48.27,87.09,,,0.53,0.23,19.74,2020-01-28 13:30:00
46.62,82.98,,,0.53,0.23,19.13,2020-01-28 13:45:00
36.7,67.9,,,0.71,0.12,17.63,2020-01-28 14:00:00
36.7,67.9,,,0.33,0.14,17.33,2020-01-28 14:15:00
36.7,67.9,,,0.85,0.17,19.28,2020-01-28 14:30:00
35.41,66.91,,,0.39,0.19,21.49,2020-01-28 14:45:00
28.33,61.44,,,1.03,0.16,22.08,2020-01-28 15:00:00
28.33,61.44,,,0.88,0.24,21.99,2020-01-28 15:15:00
28.33,61.44,,,0.59,0.18,22.45,2020-01-28 15:30:00
30.32,63.09,,,0.99,0.13,23.18,2020-01-28 15:45:00
41.27,72.17,,,1.05,0.1,23.91,2020-01-28 16:00:00
41.27,72.17,,,0.92,0.21,24.37,2020-01-28 16:15:00
41.27,72.17,,,0.97,0.19,24.66,2020-01-28 16:30:00
42.91,72.27,,,0.33,0.11,25.81,2020-01-28 16:45:00
52.78,72.6,,,0.57,0.09,28.9,2020-01-28 17:00:00
52.78,72.6,,,0.62,0.25,33.11,2020-01-28 17:15:00
52.78,72.6,,,0.41,0.11,35.62,2020-01-28 17:30:00
54.38,80.82,,,0.45,0.2,38.52,2020-01-28 17:45:00
73.6,121.93,,,0.52,0.15,46.13,2020-01-28 18:00:00
73.6,121.93,,,0.37,0.12,82.54,2020-01-28 18:15:00
73.6,121.93,,,0.98,0.23,127.68,2020-01-28 18:30:00
73.6,137.52,,,0.35,0.11,120.46,2020-01-28 18:45:00
73.6,223.27,,,0.53,0.14,126.24,2020-01-28 19:00:00
73.6,223.27,,,0.41,0.43,160.22,2020-01-28 19:15:00
73.6,223.27,,,1.03,0.86,212.5,2020-01-28 19:30:00
73.6,247.92,,,0.35,1.4,317.48,2020-01-28 19:45:00
73.6,330.08,,,0.55,1.1,280.03,2020-01-28 20:00:00
73.6,330.08,,,0.98,0.8,249.01,2020-01-28 20:15:00
73.6,330.08,,,1.06,0.39,219.52,2020-01-28 20:30:00
90.06,331.46,,,0.67,0.29,191.56,2020-01-28 20:45:00
188.85,336.51,,,0.78,0.31,177.88,2020-01-28 21:00:00
188.85,336.51,,,0.6,0.42,180.63,2020-01-28 21:15:00
188.85,336.51,,,0.44,0.44,186.0,2020-01-28 21:30:00
184.39,323.8,,,0.91,0.42,187.67,2020-01-28 21:45:00
159.86,253.91,,,0.33,0.32,184.48,2020-01-28 22:00:00
159.86,253.91,,,0.59,0.24,173.17,2020-01-28 22:15:00
159.86,253.91,,,1.11,0.14,151.23,2020-01-28 22:30:00
154.86,243.45,,,0.64,0.19,124.19,2020-01-28 22:45:00
129.85,185.94,,,0.43,0.19,103.5,2020-01-28 23:00:00
129.85,185.94,,,0.77,0.12,94.36,2020-01-28 23:15:00
129.85,185.94,,,0.38,0.2,89.08,2020-01-28 23:30:00
125.89,185.94,,,0.32,0.07,85.06,2020-01-28 23:45:00
102.16,185.94,,,0.6,0.19,78.54,2020-01-29 00:00:00
102.16,185.94,,,0.9,0.24,69.94,2020-01-29 00:15:00
102.16,185.94,,,0.34,0.12,63.12,2020-01-29 00:30:00
96.84,172.92,,,0.55,0.2,57.52,2020-01-29 00:45:00
67.59,101.29,,,0.9,0.17,50.82,2020-01-29 01:00:00
67.59,101.29,,,0.63,0.12,45.42,2020-01-29 01:15:00
67.59,101.29,,,0.75,0.13,40.65,2020-01-29 01:30:00
65.04,101.05,,,0.92,0.24,38.85,2020-01-29 01:45:00
51.04,99.75,,,1.01,0.19,37.8,2020-01-29 02:00:00
51.04,99.75,,,0.78,0.21,37.17,2020-01-29 02:15:00
51.04,99.75,,,0.66,0.15,37.42,2020-01-29 02:30:00
53.37,101.9,,,0.33,0.21,37.67,2020-01-29 02:45:00
66.16,109.08,,,0.9,0.2,38.37,2020-01-29 03:00:00
66.16,109.08,,,1.0,0.15,38.61,2020-01-29 03:15:00
66.16,109.08,,,1.07,0.24,39.12,2020-01-29 03:30:00
68.34,108.67,,,1.01,0.06,39.04,2020-01-29 03:45:00
80.3,107.32,,,1.08,0.13,39.87,2020-01-29 04:00:00
80.3,107.32,,,0.32,0.18,39.79,2020-01-29 04:15:00
80.3,107.32,,,0.66,0.22,40.15,2020-01-29 04:30:00
79.37,107.08,,,0.92,0.06,38.63,2020-01-29 04:45:00
74.25,104.45,,,0.67,0.07,34.08,2020-01-29 05:00:00
74.25,104.45,,,0.45,0.18,29.13,2020-01-29 05:15:00
74.25,104.45,,,1.09,0.19,27.6,2020-01-29 05:30:00
74.78,104.35,,,0.84,0.16,26.43,2020-01-29 05:45:00
77.45,103.77,,,0.76,0.08,25.28,2020-01-29 06:00:00
77.45,103.77,,,0.31,0.13,24.67,2020-01-29 06:15:00
77.45,103.77,,,0.94,0.18,24.06,2020-01-29 06:30:00
86.51,118.83,,,0.35,0.25,23.86,2020-01-29 06:45:00
140.84,169.02,,,0.39,0.18,23.34,2020-01-29 07:00:00
140.84,169.02,,,0.7,0.19,22.71,2020-01-29 07:15:00
140.84,169.02,,,0.6,0.07,22.99,2020-01-29 07:30:00
154.41,183.05,,,0.57,0.08,23.53,2020-01-29 07:45:00
204.18,234.49,,,0.37,0.24,25.04,2020-01-29 08:00:00
204.18,234.49,,,0.55,0.14,28.2,2020-01-29 08:15:00
204.18,234.49,,,0.66,0.06,29.29,2020-01-29 08:30:00
204.18,234.49,,,1.01,0.09,31.99,2020-01-29 08:45:00
204.18,234.49,,,0.99,0.12,42.67,2020-01-29 09:00:00
204.18,234.49,,,0.79,0.14,51.95,2020-01-29 09:15:00
204.18,234.49,,,0.35,0.2,49.1,2020-01-29 09:30:00
200.56,229.27,,,0.88,0.21,44.87,2020-01-29 09:45:00
178.83,211.86,,,0.83,0.24,38.96,2020-01-29 10:00:00
178.83,211.86,,,0.99,0.22,35.71,2020-01-29 10:15:00
178.83,211.86,,,0.97,0.09,32.34,2020-01-29 10:30:00
175.08,205.79,,,0.66,0.22,31.14,2020-01-29 10:45:00
152.59,183.52,,,0.46,0.09,30.41,2020-01-29 11:00:00
152.59,183.52,,,0.76,0.24,29.68,2020-01-29 11:15:00
152.59,183.52,,,0.3,0.08,29.74,2020-01-29 11:30:00
149.37,179.37,,,0.45,0.07,29.05,2020-01-29 11:45:00
131.64,156.54,,,1.07,0.23,28.3,2020-01-29 12:00:00
131.64,156.54,,,1.01,0.13,27.92,2020-01-29 12:15:00
131.64,156.54,,,0.78,0.24,27.47,2020-01-29 12:30:00
131.26,157.39,,,0.95,0.24,26.68,2020-01-29 12:45:00
129.2,162.05,,,0.63,0.07,26.54,2020-01-29 13:00:00
129.2,162.05,,,0.31,0.09,26.37,2020-01-29 13:15:00
129.2,162.05,,,0.83,0.1,26.49,2020-01-29 13:30:00
127.25,156.79,,,0.41,0.21,26.17,2020-01-29 13:45:00
116.54,137.49,,,0.98,0.23,25.48,2020-01-29 14:00:00
116.54,137.49,,,0.83,0.16,25.94,2020-01-29 14:15:00
116.54,137.49,,,0.32,0.1,26.51,2020-01-29 14:30:00
113.75,132.39,,,0.43,0.18,27.35,2020-01-29 14:45:00
103.53,115.37,,,0.65,0.12,27.34,2020-01-29 15:00:00
103.53,115.37,,,0.77,0.15,26.94,2020-01-29 15:15:00
103.53,115.37,,,0.82,0.14,27.31,2020-01-29 15:30:00
103.53,116.63,,,0.31,0.15,28.07,2020-01-29 15:45:00
103.53,123.54,,,0.35,0.22,28.73,2020-01-29 16:00:00
103.53,123.54,,,1.24,0.09,28.91,2020-01-29 16:15:00
103.53,123.54,,,1.05,0.2,29.8,2020-01-29 16:30:00
102.27,122.83,,,0.43,0.08,31.84,2020-01-29 16:45:00
94.74,120.46,,,1.02,0.21,34.33,2020-01-29 17:00:00
94.74,120.46,,,0.38,0.23,35.23,2020-01-29 17:15:00
94.74,120.46,,,0.82,0.24,35.04,2020-01-29 17:30:00
97.18,128.86,,,0.52,0.13,36.14,2020-01-29 17:45:00
110.6,159.64,,,0.53,0.07,38.3,2020-01-29 18:00:00
110.6,159.64,,,0.37,0.22,41.35,2020-01-29 18:15:00
110.6,159.64,,,0.94,0.22,42.49,2020-01-29 18:30:00
114.57,165.44,,,0.59,0.22,41.34,2020-01-29 18:45:00
136.42,197.32,,,0.61,0.08,39.32,2020-01-29 19:00:00
136.42,197.32,,,0.97,0.18,40.07,2020-01-29 19:15:00
136.42,197.32,,,0.79,0.19,41.18,2020-01-29 19:30:00
138.29,196.93,,,1.02,0.19,41.57,2020-01-29 19:45:00
147.61,194.97,,,0.48,0.18,44.04,2020-01-29 20:00:00
147.61,194.97,,,0.74,0.25,47.62,2020-01-29 20:15:00
147.61,194.97,,,0.73,0.15,50.81,2020-01-29 20:30:00
147.32,194.67,,,1.08,0.11,53.78,2020-01-29 20:45:00
145.6,193.58,,,0.71,0.17,56.09,2020-01-29 21:00:00
145.6,193.58,,,0.34,0.17,57.22,2020-01-29 21:15:00
145.6,193.58,,,0.42,0.1,56.76,2020-01-29 21:30:00
145.26,191.53,,,1.02,0.07,54.58,2020-01-29 21:45:00
144.01,184.01,,,0.39,0.08,52.74,2020-01-29 22:00:00
144.01,184.01,,,0.73,0.19,53.84,2020-01-29 22:15:00
144.01,184.01,,,0.77,0.23,58.04,2020-01-29 22:30:00
143.5,182.67,,,0.71,0.18,61.35,2020-01-29 22:45:00
140.68,175.27,,,0.89,0.24,63.13,2020-01-29 23:00:00
140.68,175.27,,,0.97,0.12,63.72,2020-01-29 23:15:00
140.68,175.27,,,1.01,0.15,65.29,2020-01-29 23:30:00
142.86,181.29,,,0.86,0.24,66.14,2020-01-29 23:45:00
155.94,201.34,,,0.73,0.13,67.89,2020-01-30 00:00:00
155.94,201.34,,,0.94,0.24,72.4,2020-01-30 00:15:00
155.94,201.34,,,0.64,0.21,79.52,2020-01-30 00:30:00
157.83,208.18,,,0.77,0.23,91.47,2020-01-30 00:45:00
169.19,233.24,,,0.89,0.21,100.71,2020-01-30 01:00:00
169.19,233.24,,,0.85,0.15,100.86,2020-01-30 01:15:00
169.19,233.24,,,0.62,0.22,95.2,2020-01-30 01:30:00
169.6,236.74,,,0.9,0.18,89.51,2020-01-30 01:45:00
171.64,256.01,,,0.71,0.21,84.6,2020-01-30 02:00:00
171.64,256.01,,,0.96,0.21,79.99,2020-01-30 02:15:00
171.64,256.01,,,1.14,0.18,74.11,2020-01-30 02:30:00
169.96,254.02,,,0.38,0.14,69.16,2020-01-30 02:45:00
161.55,243.07,,,0.31,0.22,66.8,2020-01-30 03:00:00
161.55,243.07,,,0.53,0.18,65.08,2020-01-30 03:15:00
161.55,243.07,,,0.62,0.23,62.27,2020-01-30 03:30:00
156.93,235.88,,,0.91,0.16,59.12,2020-01-30 03:45:00
129.21,209.5,,,1.06,0.08,56.77,2020-01-30 04:00:00
129.21,209.5,,,0.83,0.12,53.88,2020-01-30 04:15:00
129.21,209.5,,,1.0,0.09,49.18,2020-01-30 04:30:00
123.78,204.76,,,0.55,0.09,42.51,2020-01-30 04:45:00
103.86,187.36,,,0.49,0.14,36.22,2020-01-30 05:00:00
103.86,187.36,,,0.53,0.12,32.57,2020-01-30 05:15:00
103.86,187.36,,,0.93,0.14,28.7,2020-01-30 05:30:00
103.86,177.61,,,0.95,0.17,24.75,2020-01-30 05:45:00
103.86,123.97,,,1.21,0.14,22.11,2020-01-30 06:00:00
103.86,123.97,,,0.54,0.21,20.7,2020-01-30 06:15:00
103.86,123.97,,,0.96,0.21,19.93,2020-01-30 06:30:00
103.86,123.97,,,0.38,0.21,19.39,2020-01-30 06:45:00
103.86,123.97,,,0.67,0.14,18.45,2020-01-30 07:00:00
103.86,123.97,,,0.6,0.14,18.53,2020-01-30 07:15:00
103.86,123.97,,,0.39,0.2,17.91,2020-01-30 07:30:00
100.94,120.19,,,0.78,0.21,18.48,2020-01-30 07:45:00
83.4,99.41,,,0.54,0.21,20.46,2020-01-30 08:00:00
83.4,99.41,,,0.97,0.11,23.14,2020-01-30 08:15:00
83.4,99.41,,,0.98,0.13,23.82,2020-01-30 08:30:00
86.85,99.41,,,0.9,0.2,23.63,2020-01-30 08:45:00
,,,,0.58,0.1,24.97,2020-01-30 09:00:00
,,,,0.68,0.21,26.78,2020-01-30 09:15:00
,,,,0.89,0.12,27.26,2020-01-30 09:30:00
100.6,106.36,,,0.51,0.18,27.07,2020-01-30 09:45:00
106.62,144.59,,,0.75,0.1,26.98,2020-01-30 10:00:00
106.62,144.59,,,1.0,0.08,26.1,2020-01-30 10:15:00
106.62,144.59,,,0.81,0.1,24.83,2020-01-30 10:30:00
105.37,145.2,,,0.43,0.18,23.48,2020-01-30 10:45:00
97.89,147.43,,,0.44,0.1,24.29,2020-01-30 11:00:00
97.89,147.43,,,0.71,0.08,24.87,2020-01-30 11:15:00
97.89,147.43,,,0.83,0.17,24.52,2020-01-30 11:30:00
91.11,137.1,,,0.41,0.18,24.15,2020-01-30 11:45:00
66.24,99.22,,,0.78,0.1,23.55,2020-01-30 12:00:00
66.24,99.22,,,0.95,0.12,23.31,2020-01-30 12:15:00
66.24,99.22,,,0.86,0.16,22.67,2020-01-30 12:30:00
62.49,98.38,,,1.04,0.15,22.12,2020-01-30 12:45:00
41.85,93.73,,,0.75,0.17,21.83,2020-01-30 13:00:00
41.85,93.73,,,0.52,0.11,22.83,2020-01-30 13:15:00
41.85,93.73,,,0.46,0.13,23.54,2020-01-30 13:30:00
41.38,93.81,,,0.64,0.16,22.69,2020-01-30 13:45:00
38.57,94.12,,,0.86,0.1,21.48,2020-01-30 14:00:00
38.57,94.12,,,0.86,0.13,20.61,2020-01-30 14:15:00
38.57,94.12,,,0.4,0.22,20.18,2020-01-30 14:30:00
38.19,89.22,,,0.99,0.24,20.47,2020-01-30 14:45:00
35.88,62.24,,,0.61,0.17,21.24,2020-01-30 15:00:00
35.88,62.24,,,0.64,0.18,21.86,2020-01-30 15:15:00
35.88,62.24,,,0.53,0.22,22.82,2020-01-30 15:30:00
34.36,61.71,,,0.78,0.11,23.57,2020-01-30 15:45:00
28.78,59.75,,,0.48,0.1,24.45,2020-01-30 16:00:00
28.78,59.75,,,0.65,0.11,24.39,2020-01-30 16:15:00
28.78,59.75,,,0.96,0.17,24.13,2020-01-30 16:30:00
29.31,62.45,,,0.89,0.12,24.58,2020-01-30 16:45:00
32.22,77.3,,,0.81,0.2,27.33,2020-01-30 17:00:00
32.22,77.3,,,0.89,0.09,29.63,2020-01-30 17:15:00
32.22,77.3,,,1.09,0.13,32.72,2020-01-30 17:30:00
33.82,83.71,,,0.86,0.23,35.93,2020-01-30 17:45:00
42.6,107.21,,,0.98,0.24,40.95,2020-01-30 18:00:00
42.6,107.21,,,0.86,0.21,46.3,2020-01-30 18:15:00
42.6,107.21,,,0.65,0.14,51.78,2020-01-30 18:30:00
45.02,113.64,,,0.96,0.22,57.13,2020-01-30 18:45:00
53.9,135.09,,,0.49,0.18,61.07,2020-01-30 19:00:00
53.9,135.09,,,0.81,0.22,64.73,2020-01-30 19:15:00
53.9,135.09,,,0.72,0.22,73.34,2020-01-30 19:30:00
55.22,136.54,,,1.01,0.15,82.46,2020-01-30 19:45:00
62.47,143.78,,,0.77,0.1,82.59,2020-01-30 20:00:00
62.47,143.78,,,0.66,0.07,81.22,2020-01-30 20:15:00
62.47,143.78,,,1.07,0.17,84.62,2020-01-30 20:30:00
63.4,141.52,,,0.56,0.1,91.69,2020-01-30 20:45:00
68.99,133.23,,,0.85,0.19,98.06,2020-01-30 21:00:00
68.99,133.23,,,1.0,0.16,106.02,2020-01-30 21:15:00
68.99,133.23,,,0.49,0.17,107.2,2020-01-30 21:30:00
68.9,129.0,,,0.46,0.15,103.32,2020-01-30 21:45:00
68.33,113.48,,,0.87,0.16,97.02,2020-01-30 22:00:00
68.33,113.48,,,0.57,0.16,91.95,2020-01-30 22:15:00
68.33,113.48,,,0.63,0.12,102.06,2020-01-30 22:30:00
70.91,116.51,,,0.77,0.15,129.0,2020-01-30 22:45:00
80.39,127.62,,,0.9,0.21,159.64,2020-01-30 23:00:00
80.39,127.62,,,0.46,0.11,177.84,2020-01-30 23:15:00
80.39,127.62,,,0.42,0.11,192.53,2020-01-30 23:30:00
89.76,150.34,,,0.58,0.1,200.09,2020-01-30 23:45:00
141.28,226.07,,,0.81,0.12,197.43,2020-01-31 00:00:00
141.28,226.07,,,0.59,0.1,182.39,2020-01-31 00:15:00
141.28,226.07,,,0.82,0.12,161.73,2020-01-31 00:30:00
145.11,233.29,,,0.43,0.08,142.46,2020-01-31 00:45:00
168.1,259.74,,,1.01,0.21,128.71,2020-01-31 01:00:00
168.1,259.74,,,0.77,0.2,118.08,2020-01-31 01:15:00
168.1,259.74,,,0.53,0.21,109.31,2020-01-31 01:30:00
162.02,248.37,,,0.59,0.21,101.44,2020-01-31 01:45:00
139.71,206.7,,,0.72,0.24,94.16,2020-01-31 02:00:00
139.71,206.7,,,0.65,0.17,89.32,2020-01-31 02:15:00
139.71,206.7,,,1.04,0.09,85.35,2020-01-31 02:30:00
136.73,202.42,,,0.52,0.1,81.67,2020-01-31 02:45:00
120.31,178.88,,,0.88,0.08,78.37,2020-01-31 03:00:00
120.31,178.88,,,0.76,0.12,70.98,2020-01-31 03:15:00
120.31,178.88,,,0.38,0.09,59.76,2020-01-31 03:30:00
116.64,171.12,,,0.64,0.09,52.08,2020-01-31 03:45:00
96.43,142.65,,,0.74,0.19,47.53,2020-01-31 04:00:00
96.43,142.65,,,0.87,0.2,43.69,2020-01-31 04:15:00
96.43,142.65,,,0.53,0.15,39.35,2020-01-31 04:30:00
92.12,137.78,,,0.66,0.18,35.38,2020-01-31 04:45:00
76.3,111.01,,,0.71,0.15,32.51,2020-01-31 05:00:00
76.3,111.01,,,0.72,0.2,31.69,2020-01-31 05:15:00
76.3,111.01,,,1.01,0.24,31.23,2020-01-31 05:30:00
74.32,107.38,,,0.56,0.21,30.66,2020-01-31 05:45:00
67.07,94.06,,,0.38,0.18,31.78,2020-01-31 06:00:00
67.07,94.06,,,0.5,0.12,33.22,2020-01-31 06:15:00
67.07,94.06,,,0.83,0.14,35.02,2020-01-31 06:30:00
67.07,94.42,,,0.56,0.08,36.29,2020-01-31 06:45:00
67.07,95.62,,,0.78,0.1,36.09,2020-01-31 07:00:00
67.07,95.62,,,0.88,0.1,34.0,2020-01-31 07:15:00
67.07,95.62,,,0.67,0.11,32.08,2020-01-31 07:30:00
68.9,99.96,,,1.07,0.21,34.44,2020-01-31 07:45:00
79.88,115.89,,,0.86,0.18,41.33,2020-01-31 08:00:00
79.88,115.89,,,0.67,0.18,50.75,2020-01-31 08:15:00
79.88,115.89,,,0.7,0.14,57.97,2020-01-31 08:30:00
87.18,125.39,,,0.79,0.08,59.43,2020-01-31 08:45:00
113.95,160.21,,,0.87,0.19,55.95,2020-01-31 09:00:00
113.95,160.21,,,0.64,0.11,50.03,2020-01-31 09:15:00
113.95,160.21,,,0.38,0.16,43.32,2020-01-31 09:30:00
114.99,162.16,,,0.45,0.14,37.23,2020-01-31 09:45:00
118.78,169.29,,,0.73,0.08,34.54,2020-01-31 10:00:00
118.78,169.29,,,0.98,0.08,31.61,2020-01-31 10:15:00
118.78,169.29,,,0.94,0.17,29.37,2020-01-31 10:30:00
115.21,163.97,,,0.48,0.21,28.09,2020-01-31 10:45:00
93.81,144.45,,,0.42,0.24,26.72,2020-01-31 11:00:00
93.81,144.45,,,0.95,0.24,25.12,2020-01-31 11:15:00
93.81,144.45,,,0.55,0.16,23.56,2020-01-31 11:30:00
91.52,144.45,,,0.44,0.21,21.76,2020-01-31 11:45:00
83.87,144.45,,,0.35,0.17,21.06,2020-01-31 12:00:00
83.87,144.45,,,0.34,0.1,21.41,2020-01-31 12:15:00
83.87,144.45,,,0.54,0.12,22.08,2020-01-31 12:30:00
78.92,134.01,,,0.69,0.16,21.62,2020-01-31 12:45:00
60.76,95.71,,,0.97,0.09,20.69,2020-01-31 13:00:00
60.76,95.71,,,0.66,0.18,20.25,2020-01-31 13:15:00
60.76,95.71,,,0.88,0.16,22.01,2020-01-31 13:30:00
58.51,90.26,,,0.84,0.11,21.16,2020-01-31 13:45:00
45.01,72.09,,,0.98,0.14,19.0,2020-01-31 14:00:00
45.01,72.09,,,0.95,0.11,17.76,2020-01-31 14:15:00
45.01,72.09,,,0.79,0.09,17.58,2020-01-31 14:30:00
42.51,64.88,,,0.44,0.07,16.98,2020-01-31 14:45:00
27.5,38.44,,,0.41,0.12,17.0,2020-01-31 15:00:00
27.5,38.44,,,0.48,0.16,18.3,2020-01-31 15:15:00
27.5,38.44,,,0.64,0.15,20.55,2020-01-31 15:30:00
26.98,42.5,,,0.49,0.19,21.35,2020-01-31 15:45:00
25.08,57.4,,,0.88,0.16,20.93,2020-01-31 16:00:00
25.08,57.4,,,0.81,0.08,22.22,2020-01-31 16:15:00
25.08,57.4,,,0.64,0.15,23.99,2020-01-31 16:30:00
25.08,66.31,,,0.47,0.2,26.62,2020-01-31 16:45:00
25.08,98.97,,,0.78,0.21,31.91,2020-01-31 17:00:00
25.08,98.97,,,0.47,0.11,37.02,2020-01-31 17:15:00
25.08,98.97,,,0.77,0.08,42.41,2020-01-31 17:30:00
28.9,103.0,,,0.55,0.09,48.45,2020-01-31 17:45:00
49.88,117.79,,,0.74,0.16,55.8,2020-01-31 18:00:00
49.88,117.79,,,1.05,0.16,71.34,2020-01-31 18:15:00
49.88,117.79,,,1.11,0.15,95.6,2020-01-31 18:30:00
57.59,133.3,,,0.57,0.2,120.73,2020-01-31 18:45:00
85.88,190.15,,,0.7,0.12,139.5,2020-01-31 19:00:00
85.88,190.15,,,1.03,0.07,140.97,2020-01-31 19:15:00
85.88,190.15,,,1.13,0.16,141.44,2020-01-31 19:30:00
100.37,209.33,,,0.96,0.21,139.24,2020-01-31 19:45:00
153.52,279.66,,,0.64,0.21,144.67,2020-01-31 20:00:00
153.52,279.66,,,0.92,0.19,151.96,2020-01-31 20:15:00
153.52,279.66,,,0.73,0.09,170.49,2020-01-31 20:30:00
156.79,286.14,,,0.92,0.13,186.46,2020-01-31 20:45:00
176.41,307.74,,,0.66,0.13,188.14,2020-01-31 21:00:00
176.41,307.74,,,0.58,0.16,167.6,2020-01-31 21:15:00
176.41,307.74,,,0.54,0.15,139.37,2020-01-31 21:30:00
170.78,291.13,,,0.48,0.15,117.68,2020-01-31 21:45:00
137.0,235.76,,,0.45,0.18,106.71,2020-01-31 22:00:00
137.0,235.76,,,0.61,0.15,102.16,2020-01-31 22:15:00
137.0,235.76,,,0.91,0.09,102.34,2020-01-31 22:30:00
127.1,218.62,,,0.66,0.1,99.24,2020-01-31 22:45:00
90.78,155.76,,,0.76,0.14,91.38,2020-01-31 23:00:00
90.78,155.76,,,0.51,0.16,91.01,2020-01-31 23:15:00
90.78,155.76,,,0.47,0.21,91.91,2020-01-31 23:30:00
