pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
4.07,38.41,0.22,16.27,9.41,0.0,5.36,18.35,2024-07-08 16:30:00
4.13,38.47,0.14,17.6,8.65,0.0,5.79,17.06,2024-07-08 16:45:00
4.94,39.36,0.2,16.8,8.76,0.0,5.46,18.92,2024-07-08 17:00:00
4.94,39.36,0.15,18.32,8.61,0.0,6.16,17.61,2024-07-08 17:15:00
4.94,39.36,0.26,18.15,9.52,0.0,6.28,18.41,2024-07-08 17:30:00
4.82,39.64,0.05,16.94,11.78,0.0,4.99,19.69,2024-07-08 17:45:00
3.16,43.51,0.25,17.29,14.29,0.09,5.4,17.17,2024-07-08 18:00:00
3.16,43.51,0.08,16.71,14.71,0.0,5.82,18.93,2024-07-08 18:15:00
3.16,43.51,0.08,14.15,14.7,0.12,4.1,19.24,2024-07-08 18:30:00
3.32,43.53,0.44,18.01,15.78,0.01,7.47,20.13,2024-07-08 18:45:00
5.49,43.83,0.13,17.3,19.64,0.0,5.6,30.38,2024-07-08 19:00:00
5.49,43.83,0.11,18.01,19.37,0.0,5.46,23.19,2024-07-08 19:15:00
5.49,43.83,,16.97,21.4,0.0,5.07,10.33,2024-07-08 19:30:00
5.43,44.08,0.22,17.6,21.16,0.0,5.92,15.01,2024-07-08 19:45:00
4.57,47.63,0.24,14.18,20.05,0.0,4.75,11.9,2024-07-08 20:00:00
4.57,47.63,0.19,15.54,20.01,0.0,5.11,23.67,2024-07-08 20:15:00
4.57,47.63,0.29,18.29,19.93,0.0,6.3,9.22,2024-07-08 20:30:00
4.48,47.51,0.34,15.28,19.04,0.14,4.63,7.09,2024-07-08 20:45:00
3.22,45.85,0.12,16.4,18.56,0.0,5.51,13.15,2024-07-08 21:00:00
3.22,45.85,0.19,15.68,17.55,0.0,4.09,10.92,2024-07-08 21:15:00
3.22,45.85,0.14,15.27,18.19,0.0,4.56,13.44,2024-07-08 21:30:00
3.43,45.61,0.09,14.78,16.22,0.0,3.17,12.36,2024-07-08 21:45:00
6.42,42.31,0.03,15.44,8.98,0.0,4.56,15.13,2024-07-08 22:00:00
6.42,42.31,0.76,16.51,8.21,0.0,6.35,16.87,2024-07-08 22:15:00
6.42,42.31,0.29,14.8,11.41,0.0,5.6,1.54,2024-07-08 22:30:00
6.23,42.06,0.58,16.01,7.99,0.0,6.44,8.95,2024-07-08 22:45:00
3.59,38.6,0.33,16.5,8.15,0.0,4.95,16.08,2024-07-08 23:00:00
3.59,38.6,0.12,16.61,8.82,0.0,5.37,12.44,2024-07-08 23:15:00
3.59,38.6,0.04,16.12,8.32,0.0,4.77,13.08,2024-07-08 23:30:00
3.61,38.68,0.21,15.84,8.59,0.0,4.85,15.63,2024-07-08 23:45:00
3.86,39.86,0.1,15.34,10.31,0.0,4.34,24.42,2024-07-09 00:00:00
3.86,39.86,0.16,16.7,10.6,0.0,4.71,13.07,2024-07-09 00:15:00
3.86,39.86,0.16,15.99,10.72,0.04,5.07,11.08,2024-07-09 00:30:00
3.83,39.53,0.18,15.43,10.01,0.0,4.13,7.0,2024-07-09 00:45:00
3.45,34.96,0.56,16.18,8.69,0.13,6.82,11.79,2024-07-09 01:00:00
3.45,34.96,0.49,17.95,7.89,0.0,7.19,9.05,2024-07-09 01:15:00
3.45,34.96,,16.36,7.72,0.04,5.17,14.01,2024-07-09 01:30:00
3.48,35.49,0.1,15.24,7.71,0.0,3.94,12.29,2024-07-09 01:45:00
3.87,42.94,0.11,16.03,10.58,0.0,5.08,11.57,2024-07-09 02:00:00
3.87,42.94,0.3,16.64,7.76,0.0,5.62,2.63,2024-07-09 02:15:00
3.87,42.94,0.23,15.89,9.27,0.06,5.39,12.36,2024-07-09 02:30:00
4.01,43.12,0.16,15.93,9.09,0.0,4.47,11.3,2024-07-09 02:45:00
5.95,45.65,0.39,14.76,8.92,0.0,5.47,18.11,2024-07-09 03:00:00
5.95,45.65,0.28,15.81,8.7,0.0,5.26,14.16,2024-07-09 03:15:00
5.95,45.65,0.18,14.26,8.22,0.0,3.75,20.97,2024-07-09 03:30:00
5.86,45.46,0.16,13.61,8.99,0.0,3.59,9.01,2024-07-09 03:45:00
4.54,42.73,,14.61,8.88,0.0,4.5,11.87,2024-07-09 04:00:00
4.54,42.73,0.35,17.7,8.69,0.0,7.05,9.81,2024-07-09 04:15:00
4.54,42.73,0.1,17.02,7.26,0.02,4.51,7.57,2024-07-09 04:30:00
4.67,42.17,0.18,15.27,8.16,0.0,4.51,2.91,2024-07-09 04:45:00
6.42,34.26,0.19,17.09,8.09,0.0,5.52,16.55,2024-07-09 05:00:00
6.42,34.26,0.21,17.64,8.57,0.0,5.51,12.69,2024-07-09 05:15:00
6.42,34.26,0.39,16.18,6.97,0.0,5.5,13.34,2024-07-09 05:30:00
6.24,34.48,0.03,15.33,9.06,0.01,3.85,10.7,2024-07-09 05:45:00
3.78,37.52,0.23,14.22,7.92,0.0,4.68,11.49,2024-07-09 06:00:00
3.78,37.52,0.01,15.75,8.66,0.0,4.26,9.43,2024-07-09 06:15:00
3.78,37.52,0.43,14.33,8.09,0.0,4.39,11.46,2024-07-09 06:30:00
3.82,38.15,0.29,15.44,9.32,0.01,5.01,11.89,2024-07-09 06:45:00
4.34,47.02,0.24,15.04,9.04,0.0,4.51,11.5,2024-07-09 07:00:00
4.34,47.02,0.03,12.25,7.75,0.04,2.64,13.56,2024-07-09 07:15:00
4.34,47.02,0.15,14.1,6.85,0.0,3.74,10.67,2024-07-09 07:30:00
4.45,48.4,0.3,15.71,8.68,0.07,4.62,9.76,2024-07-09 07:45:00
6.04,67.74,0.2,17.15,8.72,0.0,5.28,11.73,2024-07-09 08:00:00
6.04,67.74,0.36,14.67,9.06,0.0,5.22,13.79,2024-07-09 08:15:00
6.04,67.74,0.39,16.74,8.4,0.0,6.18,7.38,2024-07-09 08:30:00
5.94,68.01,0.26,17.09,8.42,0.1,6.11,40.69,2024-07-09 08:45:00
4.59,71.78,0.09,14.19,12.8,0.0,4.06,34.81,2024-07-09 09:00:00
4.59,71.78,0.25,15.25,14.56,0.0,4.05,4.81,2024-07-09 09:15:00
4.59,71.78,31.35,29.71,176.88,0.0,14.24,27.29,2024-07-09 10:00:00
4.59,71.78,1.2,34.25,,0.0,17.02,44.03,2024-07-09 10:15:00
4.59,71.78,0.43,29.74,,0.0,12.53,38.9,2024-07-09 10:30:00
4.56,69.36,0.27,26.21,,0.0,11.77,24.44,2024-07-09 10:45:00
4.2,35.55,0.5,28.41,,0.0,12.69,22.81,2024-07-09 11:00:00
4.2,35.55,0.93,30.29,,0.0,14.43,21.49,2024-07-09 11:15:00
4.2,35.55,0.39,29.56,,0.0,12.56,20.9,2024-07-09 11:30:00
4.15,37.7,0.6,31.01,,0.0,13.79,20.62,2024-07-09 11:45:00
3.47,67.76,0.34,30.83,,0.0,13.78,22.02,2024-07-09 12:00:00
3.47,67.76,0.36,31.48,,0.0,13.35,21.52,2024-07-09 12:15:00
3.47,67.76,0.57,28.78,,0.0,13.24,23.52,2024-07-09 12:30:00
3.61,66.54,0.4,30.54,,0.0,12.51,24.8,2024-07-09 12:45:00
5.53,49.49,0.72,31.23,,0.0,14.72,25.15,2024-07-09 13:00:00
5.53,49.49,0.63,29.72,,0.0,13.42,24.97,2024-07-09 13:15:00
5.53,49.49,0.41,31.96,,0.0,14.44,24.23,2024-07-09 13:30:00
5.51,48.81,0.89,32.04,,0.0,15.6,25.25,2024-07-09 13:45:00
5.3,39.3,0.8,34.02,,0.0,15.96,24.52,2024-07-09 14:00:00
5.3,39.3,0.92,33.49,,0.0,15.43,22.86,2024-07-09 14:15:00
5.3,39.3,0.64,32.54,,0.0,14.44,22.92,2024-07-09 14:30:00
5.37,38.95,0.82,32.78,,0.0,15.14,21.64,2024-07-09 14:45:00
6.42,33.99,0.76,32.86,,0.0,15.4,20.59,2024-07-09 15:00:00
6.42,33.99,1.05,33.33,,0.0,15.86,19.59,2024-07-09 15:15:00
6.42,33.99,0.88,34.27,,0.0,15.83,19.28,2024-07-09 15:30:00
6.39,33.78,0.43,33.3,,0.0,14.05,17.39,2024-07-09 15:45:00
5.95,30.91,1.16,34.4,8.52,0.0,16.76,19.68,2024-07-09 16:00:00
5.95,30.91,1.15,34.77,8.0,0.0,16.66,20.07,2024-07-09 16:15:00
5.95,30.91,1.45,33.41,8.43,0.0,16.25,18.07,2024-07-09 16:30:00
5.88,31.42,0.76,31.59,8.83,0.06,14.0,20.01,2024-07-09 16:45:00
4.96,38.6,0.86,33.04,8.7,0.01,15.53,19.75,2024-07-09 17:00:00
4.96,38.6,0.79,32.26,8.33,0.0,14.51,21.54,2024-07-09 17:15:00
4.96,38.6,0.47,32.79,7.95,0.0,14.35,20.88,2024-07-09 17:30:00
4.87,38.57,0.82,32.13,8.59,0.0,15.0,20.97,2024-07-09 17:45:00
3.67,38.18,0.61,33.76,8.06,0.0,15.82,20.32,2024-07-09 18:00:00
3.67,38.18,0.7,31.91,10.12,0.01,13.6,18.84,2024-07-09 18:15:00
3.67,38.18,0.71,34.27,9.74,0.0,15.63,19.79,2024-07-09 18:30:00
3.77,38.94,0.84,29.68,10.06,0.11,13.63,19.59,2024-07-09 18:45:00
5.23,49.63,0.61,32.31,11.67,0.0,14.69,20.15,2024-07-09 19:00:00
5.23,49.63,1.63,34.86,11.28,0.08,17.74,19.0,2024-07-09 19:15:00
5.23,49.63,0.63,31.55,10.95,0.07,14.76,20.08,2024-07-09 19:30:00
5.32,49.73,0.72,32.24,13.15,0.07,14.59,19.85,2024-07-09 19:45:00
6.51,51.06,0.84,31.99,14.19,0.14,15.45,19.31,2024-07-09 20:00:00
6.51,51.06,0.73,33.4,14.22,0.08,15.34,19.64,2024-07-09 20:15:00
6.51,51.06,0.77,32.9,16.31,0.0,14.49,18.61,2024-07-09 20:30:00
6.37,50.64,0.33,31.81,16.83,0.1,13.32,18.69,2024-07-09 20:45:00
4.48,44.81,1.47,31.16,18.61,0.07,15.0,18.79,2024-07-09 21:00:00
4.48,44.81,0.28,29.95,19.41,0.1,13.21,19.02,2024-07-09 21:15:00
4.48,44.81,0.54,30.58,21.1,0.11,13.76,18.85,2024-07-09 21:30:00
4.52,44.54,0.57,29.99,18.08,0.16,13.91,19.39,2024-07-09 21:45:00
5.02,40.73,1.14,29.63,10.96,0.11,13.44,18.51,2024-07-09 22:00:00
5.02,40.73,0.54,29.25,10.51,0.24,13.18,18.09,2024-07-09 22:15:00
5.02,40.73,0.66,30.45,11.8,0.24,13.95,17.83,2024-07-09 22:30:00
5.14,40.93,0.7,28.54,12.96,0.15,12.19,17.68,2024-07-09 22:45:00
6.81,43.73,1.58,30.16,14.41,0.2,14.77,17.15,2024-07-09 23:00:00
6.81,43.73,1.03,32.45,14.88,0.36,14.28,16.4,2024-07-09 23:15:00
6.81,43.73,1.13,31.52,16.98,0.63,14.71,16.56,2024-07-09 23:30:00
6.58,44.08,0.49,32.05,18.17,0.35,13.51,16.96,2024-07-09 23:45:00
3.32,48.93,1.11,30.19,18.87,0.57,14.61,17.17,2024-07-10 00:00:00
3.32,48.93,1.16,31.47,19.7,0.35,14.9,16.77,2024-07-10 00:15:00
3.32,48.93,0.37,31.24,21.02,0.38,13.14,16.23,2024-07-10 00:30:00
3.47,49.2,0.71,32.05,21.84,0.54,14.87,17.81,2024-07-10 00:45:00
5.51,53.01,0.7,30.07,24.95,0.59,14.41,18.45,2024-07-10 01:00:00
5.51,53.01,0.97,31.75,25.79,0.52,14.37,18.01,2024-07-10 01:15:00
5.51,53.01,1.45,30.89,26.36,0.13,15.42,28.65,2024-07-10 01:30:00
5.39,52.74,0.51,29.55,28.83,0.0,13.28,16.43,2024-07-10 01:45:00
3.64,48.97,0.91,32.14,27.21,0.19,15.34,11.45,2024-07-10 02:00:00
3.64,48.97,0.9,30.64,25.24,0.44,13.63,15.97,2024-07-10 02:15:00
3.64,48.97,0.28,31.64,27.89,0.04,14.08,16.73,2024-07-10 02:30:00
3.76,48.36,0.62,31.48,26.99,0.25,14.5,16.51,2024-07-10 02:45:00
5.49,39.79,0.38,31.7,26.93,0.59,13.08,16.95,2024-07-10 03:00:00
5.49,39.79,0.53,31.0,29.08,0.22,13.84,17.16,2024-07-10 03:15:00
5.49,39.79,0.95,33.01,29.93,0.38,15.05,16.65,2024-07-10 03:30:00
5.33,39.78,1.33,31.34,23.69,0.18,15.15,17.23,2024-07-10 03:45:00
3.07,39.61,0.83,32.25,8.88,0.2,15.95,30.39,2024-07-10 04:00:00
3.07,39.61,0.88,33.78,8.93,0.16,15.56,9.71,2024-07-10 04:15:00
3.07,39.61,0.35,32.12,8.23,0.16,13.96,10.71,2024-07-10 04:30:00
3.17,39.55,0.04,31.33,9.44,0.25,12.71,16.52,2024-07-10 04:45:00
4.64,38.76,0.29,31.35,7.03,0.01,13.49,26.18,2024-07-10 05:00:00
4.64,38.76,1.15,32.01,8.19,0.07,15.64,7.79,2024-07-10 05:15:00
4.64,38.76,0.37,34.85,8.87,0.47,14.62,12.35,2024-07-10 05:30:00
4.65,40.57,0.47,30.31,8.35,0.39,13.05,14.59,2024-07-10 05:45:00
4.77,65.98,0.99,32.65,8.56,0.49,14.84,16.18,2024-07-10 06:00:00
4.77,65.98,0.07,31.71,8.1,0.67,13.02,16.02,2024-07-10 06:15:00
4.77,65.98,1.13,33.37,8.26,0.73,15.32,15.66,2024-07-10 06:30:00
4.68,68.06,1.34,31.37,7.69,0.9,14.93,16.35,2024-07-10 06:45:00
3.48,97.16,0.61,34.29,9.89,1.16,15.54,15.96,2024-07-10 07:00:00
3.48,97.16,1.4,32.37,8.47,0.53,15.17,20.16,2024-07-10 07:15:00
3.48,97.16,0.38,33.57,8.29,0.69,15.2,20.64,2024-07-10 07:30:00
3.71,97.21,0.94,32.61,7.6,0.48,14.69,17.01,2024-07-10 07:45:00
6.96,97.86,0.65,33.32,8.34,0.3,15.07,19.95,2024-07-10 08:00:00
6.96,97.86,0.43,35.35,7.5,0.53,16.76,20.37,2024-07-10 08:15:00
6.96,97.86,0.78,34.31,8.27,0.34,15.33,20.19,2024-07-10 08:30:00
6.93,96.08,0.95,34.1,8.99,0.29,15.72,20.93,2024-07-10 08:45:00
6.57,71.14,0.81,32.48,8.8,0.28,14.62,21.17,2024-07-10 09:00:00
6.57,71.14,0.79,33.86,8.77,0.04,15.77,22.4,2024-07-10 09:15:00
6.57,71.14,1.19,32.46,8.86,0.13,15.26,23.05,2024-07-10 09:30:00
6.4,129.48,0.74,36.89,9.48,0.3,16.97,24.23,2024-07-10 09:45:00
4.02,946.17,0.79,38.08,8.66,0.22,17.98,26.84,2024-07-10 10:00:00
4.02,946.17,0.78,39.01,7.34,0.29,18.09,25.89,2024-07-10 10:15:00
4.02,946.17,0.53,37.98,9.66,0.12,17.37,29.57,2024-07-10 10:30:00
4.1,901.65,0.45,37.62,9.45,0.0,16.78,32.93,2024-07-10 10:45:00
5.24,278.31,0.8,38.02,10.11,0.22,18.06,25.58,2024-07-10 11:00:00
5.24,278.31,1.49,36.34,8.12,0.33,17.93,26.18,2024-07-10 11:15:00
5.24,278.31,0.91,37.66,8.21,0.09,18.13,26.7,2024-07-10 11:30:00
5.17,268.97,1.73,38.84,8.9,0.07,19.91,24.92,2024-07-10 11:45:00
4.19,138.17,2.15,39.41,7.87,0.2,20.51,26.44,2024-07-10 12:00:00
4.19,138.17,1.76,40.93,7.79,0.28,20.39,23.66,2024-07-10 12:15:00
4.19,138.17,1.4,40.55,8.87,0.19,20.06,22.7,2024-07-10 12:30:00
4.14,138.47,0.76,39.62,7.89,0.28,18.03,19.63,2024-07-10 12:45:00
3.37,142.71,0.32,41.73,8.47,0.81,19.04,21.32,2024-07-10 13:00:00
3.37,142.71,1.59,42.38,10.01,0.36,21.51,20.81,2024-07-10 13:15:00
3.37,142.71,0.73,41.15,8.14,0.26,19.44,17.26,2024-07-10 13:30:00
3.55,141.09,0.73,41.15,8.49,0.42,19.25,16.61,2024-07-10 13:45:00
6.1,118.35,1.49,39.93,8.44,0.3,19.61,16.68,2024-07-10 14:00:00
6.1,118.35,1.34,38.87,8.08,0.17,19.04,17.46,2024-07-10 14:15:00
6.1,118.35,1.05,40.54,8.92,0.1,19.48,17.78,2024-07-10 14:30:00
64.72,89.42,86.69,59.14,62.81,2.68,29.63,69.7,2024-07-13 10:30:00
64.72,89.42,1.79,59.51,8.78,2.35,30.62,73.41,2024-07-13 11:00:00
64.72,89.42,2.18,59.44,8.07,1.43,30.58,80.86,2024-07-13 11:30:00
64.72,89.42,1.58,59.03,8.11,0.94,29.82,105.1,2024-07-13 12:15:00
60.68,94.87,2.6,59.9,8.26,0.52,31.37,117.59,2024-07-13 12:45:00
4.16,171.11,2.48,62.92,8.31,0.23,32.68,106.96,2024-07-13 13:15:00
4.25,169.75,2.13,64.41,8.76,0.43,33.11,102.3,2024-07-13 13:45:00
5.53,150.65,2.66,65.49,9.0,0.52,34.0,101.49,2024-07-13 14:15:00
5.63,151.71,3.09,71.75,7.65,0.01,37.85,101.65,2024-07-13 14:45:00
6.99,166.54,2.31,71.01,8.69,0.02,36.32,82.98,2024-07-13 15:15:00
6.97,155.22,164.92,79.5,10.51,0.0,56.54,61.8,2024-07-15 08:45:00
6.8,42.07,2.75,84.35,7.87,0.08,44.07,37.81,2024-07-15 09:15:00
6.65,41.07,2.58,85.21,8.1,0.1,44.31,41.27,2024-07-15 09:45:00
4.52,27.1,2.81,86.19,7.77,0.04,44.93,37.53,2024-07-15 10:15:00
4.45,27.33,3.31,88.37,8.78,0.31,46.53,41.5,2024-07-15 10:45:00
3.47,30.5,5.09,89.69,7.26,0.04,48.74,40.77,2024-07-15 11:15:00
3.47,30.5,29.73,88.95,3.67,0.04,49.53,41.53,2024-07-16 09:30:00
3.47,30.5,4.68,94.8,8.77,0.29,51.15,40.71,2024-07-16 10:00:00
3.47,30.5,4.25,94.73,8.1,0.0,50.67,58.54,2024-07-16 10:30:00
3.47,30.5,4.57,95.55,8.48,0.0,51.38,36.74,2024-07-16 11:00:00
3.47,30.5,5.13,97.29,7.71,0.0,52.74,30.53,2024-07-16 11:30:00
3.47,30.5,10.03,100.9,7.16,0.0,54.52,39.63,2024-07-16 12:15:00
3.62,29.7,4.13,102.54,8.96,0.0,54.49,41.85,2024-07-16 12:45:00
5.74,18.53,5.92,101.98,7.54,0.0,55.72,36.91,2024-07-16 13:15:00
64.72,89.42,16.11,101.66,15.59,0.02,55.34,42.6,2024-07-16 14:15:00
60.87,84.0,5.05,102.84,8.66,0.0,55.45,43.58,2024-07-16 14:45:00
6.93,8.15,5.2,101.27,9.13,0.07,54.79,45.2,2024-07-16 15:15:00
6.68,8.23,6.0,102.2,8.85,0.02,55.9,42.78,2024-07-16 15:45:00
3.12,9.28,6.73,101.8,11.91,0.02,56.28,41.22,2024-07-16 16:15:00
3.25,9.23,3.93,101.05,11.09,0.0,53.48,40.35,2024-07-16 16:45:00
5.05,8.6,4.13,101.1,11.88,0.09,53.71,35.76,2024-07-16 17:15:00
5.11,8.62,4.01,99.36,14.19,0.54,52.81,34.4,2024-07-16 17:45:00
6.22,8.86,8.87,91.92,19.61,0.48,53.92,51.91,2024-07-17 11:45:00
6.63,8.87,7.06,110.46,,0.81,60.88,63.5,2024-07-17 12:15:00
6.41,8.93,5.97,107.35,,0.57,58.45,70.26,2024-07-17 12:45:00
3.37,9.83,5.96,108.55,,0.36,59.05,70.73,2024-07-17 13:15:00
3.43,9.8,5.5,107.83,,1.08,58.32,69.41,2024-07-17 13:45:00
4.23,9.41,8.13,107.17,9.9,1.58,60.09,69.37,2024-07-17 14:15:00
4.17,9.43,4.62,110.41,10.37,2.8,58.9,69.89,2024-07-17 14:45:00
3.35,9.68,6.79,109.32,8.89,0.6,60.09,66.35,2024-07-17 15:15:00
3.54,9.69,6.27,108.43,7.47,0.71,59.23,65.23,2024-07-17 15:45:00
6.27,9.83,5.76,110.92,9.37,1.33,60.07,65.52,2024-07-17 16:15:00
6.27,9.83,9.71,91.0,6.5,3.5,49.12,47.84,2024-07-18 10:15:00
6.18,9.76,3.48,88.3,8.11,5.22,46.68,47.95,2024-07-18 10:45:00
4.86,8.79,3.1,92.23,7.33,4.59,48.14,52.37,2024-07-18 11:15:00
4.77,8.84,4.3,92.91,8.64,5.13,49.78,58.74,2024-07-18 11:45:00
3.52,9.61,4.0,94.51,7.06,4.56,50.46,66.92,2024-07-18 12:15:00
3.49,9.51,5.19,96.4,8.85,4.61,52.2,67.06,2024-07-18 12:45:00
3.06,8.04,3.77,95.59,8.08,4.91,50.81,67.83,2024-07-18 13:15:00
3.16,8.09,3.44,96.41,9.28,4.89,50.89,67.59,2024-07-18 13:45:00
4.63,8.75,5.16,98.09,7.8,4.87,53.1,66.2,2024-07-18 14:15:00
4.77,8.76,5.16,95.31,8.44,4.52,51.7,66.13,2024-07-18 14:45:00
6.77,8.92,4.16,98.82,7.49,4.61,52.64,66.87,2024-07-18 15:15:00
6.69,8.92,2.67,99.08,9.5,4.42,51.51,69.71,2024-07-18 15:45:00
5.52,8.85,4.61,100.42,7.59,4.6,53.84,67.62,2024-07-18 16:15:00
5.49,8.82,5.01,100.6,8.07,5.71,54.23,65.2,2024-07-18 16:45:00
5.13,8.41,5.76,100.93,7.93,5.21,55.08,65.45,2024-07-18 17:15:00
5.03,8.43,4.89,103.66,7.2,5.05,55.68,63.95,2024-07-18 17:45:00
3.6,8.73,4.66,99.94,8.67,4.9,53.67,66.5,2024-07-18 18:15:00
3.71,8.79,3.97,99.39,8.71,5.23,52.78,65.81,2024-07-18 18:45:00
5.39,9.67,9.41,101.28,5.46,3.37,54.7,53.03,2024-07-19 09:45:00
3.31,9.92,4.83,101.73,9.18,1.81,54.71,29.65,2024-07-19 10:15:00
3.3,9.87,4.9,101.79,9.7,2.65,54.78,34.24,2024-07-19 10:45:00
3.12,9.14,4.25,105.8,7.98,2.11,56.3,51.43,2024-07-19 11:15:00
3.58,9.14,15.14,287.01,63.7,0.24,183.28,49.44,2024-07-19 13:15:00
3.19,9.1,49.8,404.88,,0.28,242.28,51.01,2024-07-19 13:45:00
4.21,8.57,21.82,246.88,,1.08,140.9,52.12,2024-07-19 14:15:00
4.34,8.57,15.75,197.96,,0.91,111.57,53.25,2024-07-19 14:45:00
6.09,8.58,13.72,174.33,,1.22,98.14,53.93,2024-07-19 15:15:00
5.94,8.67,11.78,161.27,,0.93,90.06,49.28,2024-07-19 15:45:00
3.77,9.91,9.02,150.87,,1.46,82.66,46.46,2024-07-19 16:15:00
61.34,80.57,49.18,146.77,,6.47,78.85,42.35,2024-07-20 12:45:00
6.21,9.79,8.55,126.17,,0.02,69.93,53.78,2024-07-20 13:15:00
6.32,9.7,22.99,134.09,,1.07,69.33,43.21,2024-07-20 13:45:00
4.19,8.6,8.17,129.42,,0.0,71.24,58.34,2024-07-20 14:15:00
4.28,8.65,6.53,118.78,,0.16,64.61,37.57,2024-07-20 14:45:00
5.59,9.28,7.32,110.34,,0.27,61.03,35.07,2024-07-20 15:15:00
64.72,89.42,83.89,40.14,109.17,7.2,8.27,21.47,2024-07-22 13:30:00
64.72,89.42,0.24,18.53,,8.11,5.9,23.29,2024-07-22 14:15:00
60.7,84.0,0.01,19.86,,7.96,6.25,23.55,2024-07-22 14:45:00
4.37,8.05,0.15,17.1,,7.82,6.23,25.8,2024-07-22 15:15:00
4.35,8.15,0.58,19.07,,8.13,7.82,27.84,2024-07-22 15:45:00
4.07,9.52,0.42,18.17,,8.18,5.81,28.94,2024-07-22 16:15:00
64.72,89.42,0.31,20.14,8.52,8.06,7.55,31.21,2024-07-22 17:15:00
66.48,89.42,9.72,15.93,80.3,0.01,2.28,34.97,2024-07-23 13:30:00
67.19,89.42,81.68,24.32,119.89,0.01,4.9,27.55,2024-07-23 17:30:00
64.72,89.42,89.24,8.16,65.95,2.71,0.05,59.61,2024-07-24 10:30:00
64.72,89.42,,11.14,,5.49,1.98,43.91,2024-07-24 11:00:00
64.72,89.42,0.02,10.39,8.99,5.62,2.68,24.79,2024-07-24 11:30:00
64.72,89.42,,10.16,8.22,5.28,1.56,22.05,2024-07-24 12:00:00
64.72,89.42,0.13,10.88,9.81,5.08,2.12,32.18,2024-07-24 12:30:00
66.26,89.42,43.51,40.98,,4.04,20.69,121.21,2024-07-24 13:30:00
64.72,89.42,0.14,15.13,,0.49,4.5,19.22,2024-07-24 14:15:00
60.73,84.02,0.18,17.21,,0.41,5.31,25.83,2024-07-24 14:45:00
64.72,82.7,80.26,13.7,59.65,0.0,3.69,35.3,2024-07-26 10:45:00
,,0.26,10.96,8.3,0.0,3.24,27.81,2024-07-26 11:15:00
,,0.03,13.64,9.66,0.0,2.8,28.37,2024-07-26 11:45:00
,,0.3,13.95,7.64,0.0,5.09,27.49,2024-07-26 12:15:00
,,0.13,15.1,8.75,0.0,3.99,25.73,2024-07-26 13:00:00
3.97,8.21,0.28,11.63,8.41,0.0,2.42,22.9,2024-07-26 13:30:00
4.98,8.21,0.22,14.06,7.41,0.0,4.2,18.79,2024-07-26 14:00:00
5.86,8.21,0.11,13.7,8.84,0.0,4.23,19.52,2024-07-26 14:30:00
5.17,8.21,1.41,13.33,8.8,0.0,4.0,19.26,2024-07-26 15:30:00
4.01,8.21,0.29,14.72,9.11,0.0,4.05,29.46,2024-07-26 16:00:00
3.21,8.21,0.38,13.68,9.13,0.0,4.52,19.49,2024-07-26 16:30:00
4.2,8.21,0.06,17.48,8.5,0.0,5.18,9.31,2024-07-26 17:00:00
5.06,8.21,0.5,18.78,9.33,0.0,7.07,15.35,2024-07-26 17:30:00
7.97,8.21,7.27,55.15,5.14,4.48,28.29,29.11,2024-07-31 12:00:00
3.6,8.21,1.5,71.92,7.38,0.0,36.29,53.43,2024-07-31 12:30:00
4.12,8.21,2.17,71.28,8.08,0.0,37.06,50.8,2024-07-31 13:00:00
4.58,8.21,1.74,71.99,8.83,0.0,36.93,49.78,2024-07-31 13:30:00
5.43,8.21,3.29,75.61,7.43,0.0,40.16,48.58,2024-07-31 14:00:00
6.18,8.21,3.13,76.8,,0.0,40.32,49.17,2024-07-31 14:30:00
5.86,8.21,2.86,75.75,,0.0,39.7,46.94,2024-07-31 15:00:00
5.58,14.65,7.21,72.59,,0.51,39.61,41.53,2024-07-31 15:45:00
5.58,91.68,103.17,70.91,9.69,0.0,32.96,38.58,2024-08-01 09:45:00
5.58,13.31,1.55,62.42,9.16,0.0,31.51,27.01,2024-08-01 10:15:00
5.58,14.65,1.5,62.73,8.71,0.0,31.38,25.77,2024-08-01 10:45:00
5.58,33.36,1.48,63.71,9.55,0.0,31.71,25.49,2024-08-01 11:15:00
5.58,32.72,4.2,64.34,9.86,0.0,35.27,23.85,2024-08-01 11:45:00
5.58,23.82,1.73,60.61,8.66,0.0,30.68,22.44,2024-08-01 12:15:00
5.58,24.11,1.89,64.68,8.81,0.0,33.17,22.19,2024-08-01 12:45:00
5.58,28.22,2.88,65.98,7.28,0.0,34.81,20.9,2024-08-01 13:15:00
5.58,27.81,2.76,65.07,8.06,0.0,33.91,20.75,2024-08-01 13:45:00
5.58,22.03,2.38,67.16,10.03,0.0,34.85,21.22,2024-08-01 14:15:00
5.58,22.03,21.81,75.9,6.31,2.14,39.93,20.43,2024-08-03 11:15:00
5.58,21.16,1.66,56.89,,4.35,28.52,19.8,2024-08-03 11:45:00
5.58,9.04,0.6,44.03,,3.57,20.37,21.11,2024-08-03 12:15:00
5.58,9.1,0.69,40.02,,3.07,18.5,27.13,2024-08-03 12:45:00
5.58,10.0,10.0,37.69,8.83,3.31,24.32,16.47,2024-08-06 11:15:00
5.58,9.96,32.15,235.89,159.07,2.14,143.66,47.87,2024-08-06 11:45:00
