pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
5.6,41.88,3.69,26.48,0.69,17.08,25.15,26.95,94.65,50.0,1.88,2024-07-17 12:30:00,1.1,0.6,2.5,0.8
5.6,41.88,3.67,26.73,0.8,17.21,25.08,27.24,94.64,,2.85,2024-07-17 12:45:00,1.1,0.6,2.5,0.8
5.6,41.88,4.19,28.44,1.0,18.53,20.59,27.02,94.64,,,2024-07-17 13:00:00,1.1,0.6,2.5,0.8
5.36,41.12,5.08,30.16,0.73,20.17,18.53,26.42,94.64,,,2024-07-17 13:15:00,4.02,2.71,7.03,5.0
4.15,37.31,6.92,32.05,1.24,22.67,15.64,25.96,94.64,,,2024-07-17 13:30:00,12.88,8.45,11.72,11.2
4.15,37.31,6.25,32.11,1.02,22.16,14.73,25.86,94.65,,0.27,2024-07-17 13:45:00,6.56,4.41,11.09,8.01
4.15,37.31,4.97,28.05,1.0,18.96,17.64,25.82,94.63,,0.16,2024-07-17 14:00:00,3.4,10.23,11.62,13.74
4.13,35.26,4.14,25.99,1.22,17.19,18.33,25.74,94.6,,0.64,2024-07-17 14:15:00,5.75,4.76,12.24,8.39
4.01,24.97,6.69,27.72,1.52,20.18,16.68,25.91,94.6,,1.4,2024-07-17 14:30:00,2.16,1.07,4.47,1.96
4.01,24.97,7.96,30.35,1.33,22.61,12.95,26.13,94.62,,0.39,2024-07-17 14:45:00,22.69,7.49,15.25,8.46
4.01,24.97,5.75,28.68,0.99,19.93,13.2,25.77,94.64,,0.11,2024-07-17 15:00:00,8.65,3.24,11.24,5.27
5.35,24.4,6.65,30.12,1.17,21.43,12.14,25.49,94.64,,0.05,2024-07-17 15:15:00,4.04,4.92,10.57,7.61
12.01,21.57,4.98,27.42,0.92,18.64,14.05,25.4,94.64,,,2024-07-17 15:30:00,2.48,7.52,8.96,11.11
12.01,21.57,3.96,26.24,0.54,17.18,15.01,25.4,94.65,,,2024-07-17 15:45:00,3.03,5.09,10.77,9.36
12.01,21.57,3.49,26.3,0.69,16.83,16.02,25.46,94.64,,,2024-07-17 16:00:00,2.13,1.92,7.22,3.62
11.23,22.68,2.62,25.17,0.63,15.52,16.62,25.35,94.65,,,2024-07-17 16:15:00,3.66,1.72,8.74,3.45
7.35,28.27,2.64,25.81,0.76,15.88,15.42,25.33,94.64,,,2024-07-17 16:30:00,11.71,1.26,9.56,2.47
7.35,28.27,12.64,35.24,1.2,29.02,9.14,25.47,94.65,,,2024-07-17 16:45:00,7.62,0.95,8.38,1.7
7.35,28.27,4.86,26.95,0.74,18.28,15.15,25.32,94.65,,,2024-07-17 17:00:00,3.34,1.01,8.7,2.01
7.31,27.2,2.97,25.81,0.77,16.15,14.57,25.42,94.65,,,2024-07-17 17:15:00,4.62,14.19,16.17,16.52
7.08,21.83,3.88,28.88,0.83,18.51,11.35,25.47,94.65,,,2024-07-17 17:30:00,17.35,4.32,12.76,5.66
7.08,21.83,9.12,34.05,1.19,25.52,9.78,25.42,94.65,,,2024-07-17 17:45:00,6.97,2.81,14.94,5.79
7.08,21.83,9.58,35.1,0.96,26.46,7.98,25.2,94.65,,,2024-07-17 18:00:00,1.85,1.6,5.16,2.28
7.34,22.75,6.09,32.34,1.26,22.15,8.27,24.81,94.65,,,2024-07-17 18:15:00,1.52,0.72,2.5,0.87
8.61,27.38,8.75,36.32,1.83,26.43,5.46,24.66,94.65,,,2024-07-17 18:30:00,1.51,1.24,2.76,1.15
8.61,27.38,5.42,32.11,1.21,21.49,7.63,24.51,94.65,,,2024-07-17 18:45:00,1.5,1.22,2.56,1.17
8.61,27.38,3.17,30.66,1.08,18.89,8.47,24.43,94.65,,,2024-07-17 19:00:00,1.49,1.13,2.5,0.87
9.13,26.19,3.21,30.87,1.19,19.03,8.0,24.34,94.65,,,2024-07-17 19:15:00,1.57,2.0,2.78,1.23
11.73,20.23,3.39,32.36,1.55,19.97,7.79,24.32,94.65,,,2024-07-17 19:30:00,1.54,1.31,2.57,0.91
11.73,20.23,3.57,33.3,1.37,20.61,5.15,24.41,94.65,,,2024-07-17 19:45:00,1.48,0.69,2.5,0.8
11.73,20.23,3.17,28.85,1.02,17.92,5.85,24.43,94.65,,,2024-07-17 20:00:00,1.17,1.02,2.5,0.8
11.35,20.39,2.57,29.44,1.42,17.75,4.74,24.46,94.65,,,2024-07-17 20:15:00,1.36,1.36,2.5,1.13
9.43,21.2,3.15,28.92,1.52,17.94,5.67,24.37,94.65,,,2024-07-17 20:30:00,1.17,1.79,2.76,1.34
9.43,21.2,6.6,31.96,1.66,22.37,4.7,24.39,94.65,,,2024-07-17 20:45:00,1.1,1.56,2.56,1.26
9.43,21.2,26.51,47.1,2.69,46.6,2.53,24.31,94.65,,,2024-07-17 21:00:00,1.1,1.55,2.5,1.24
10.26,21.56,11.39,43.43,2.73,32.36,1.21,24.22,94.65,,,2024-07-17 21:15:00,1.1,1.22,2.5,0.89
14.46,23.34,13.31,42.8,2.64,33.59,1.46,24.31,94.65,,,2024-07-17 21:30:00,1.1,0.7,2.5,0.8
14.46,23.34,8.41,39.71,1.8,27.96,2.07,24.29,94.65,,,2024-07-17 21:45:00,1.1,0.63,2.5,0.8
14.46,23.34,7.61,36.16,1.57,25.42,2.63,24.3,94.65,,,2024-07-17 22:00:00,1.14,0.61,2.5,0.8
13.57,26.35,8.11,38.03,1.3,26.82,1.78,24.3,94.66,,,2024-07-17 22:15:00,1.11,0.6,2.5,0.8
9.12,41.39,9.22,36.46,1.81,26.88,2.11,24.33,94.65,,,2024-07-17 22:30:00,1.1,0.6,2.5,0.8
9.12,41.39,5.96,34.58,1.51,23.24,2.81,24.28,94.65,,,2024-07-17 22:45:00,1.1,0.6,2.5,0.8
9.12,41.39,5.5,33.09,1.63,22.07,2.95,24.27,94.65,,,2024-07-17 23:00:00,1.1,0.6,2.5,0.8
8.6,40.55,6.27,33.12,1.63,22.72,2.38,24.26,94.65,,,2024-07-17 23:15:00,1.1,0.6,2.5,0.8
6.04,36.33,8.18,33.39,1.36,24.41,2.89,24.27,94.65,,,2024-07-17 23:30:00,4.29,4.93,6.97,0.8
6.04,36.33,5.67,32.39,1.18,21.84,4.14,24.26,94.64,,,2024-07-18 00:00:00,4.68,15.5,18.68,23.68
6.46,34.67,6.92,32.2,1.56,22.75,5.0,24.26,94.65,,,2024-07-18 00:15:00,4.78,7.46,17.27,14.2
8.55,26.36,5.67,29.6,1.27,20.35,6.15,24.21,94.65,,,2024-07-18 00:30:00,3.37,3.3,13.17,7.6
8.55,26.36,5.9,28.79,1.48,20.11,7.69,24.16,94.64,,,2024-07-18 00:45:00,3.33,4.26,23.15,8.13
8.55,26.36,5.47,30.15,1.64,20.48,7.29,24.14,94.65,,,2024-07-18 01:00:00,3.21,4.28,14.52,7.51
8.18,27.43,5.32,28.69,1.25,19.58,8.2,24.12,94.65,,,2024-07-18 01:15:00,2.72,7.7,12.73,10.88
6.3,32.79,3.05,24.08,0.89,15.29,9.71,24.12,94.66,,,2024-07-18 01:30:00,2.4,3.33,4.9,3.39
6.3,32.79,2.07,22.2,1.13,13.5,11.51,24.11,94.65,,,2024-07-18 01:45:00,2.09,1.46,2.88,1.22
6.3,32.79,2.62,24.23,1.27,15.02,9.62,24.13,94.65,,,2024-07-18 02:00:00,1.93,1.21,2.92,1.17
6.01,31.62,2.9,25.13,1.13,15.72,8.86,24.15,94.65,,,2024-07-18 02:15:00,1.26,0.71,2.59,0.87
4.57,25.77,4.53,26.59,0.8,17.83,8.15,24.14,94.65,,,2024-07-18 02:30:00,1.1,0.6,2.5,0.8
4.57,25.77,8.49,33.29,1.0,24.61,6.01,24.15,94.65,,,2024-07-18 02:45:00,1.1,0.6,2.5,0.8
4.57,25.77,5.6,29.23,1.14,20.1,7.78,24.18,94.65,,,2024-07-18 03:00:00,1.1,0.6,2.5,0.8
5.39,25.01,4.71,28.61,0.75,19.05,8.45,24.17,94.65,,,2024-07-18 03:15:00,1.1,0.6,2.5,0.8
9.49,21.17,3.51,24.88,0.84,16.09,12.84,24.14,94.65,,,2024-07-18 03:30:00,2.2,2.78,8.04,5.09
9.49,21.17,3.01,25.17,0.91,15.84,13.56,24.11,94.65,,,2024-07-18 03:45:00,1.77,1.8,6.67,3.2
9.49,21.17,3.3,24.56,1.11,15.74,14.35,24.06,94.65,,,2024-07-18 04:00:00,1.22,0.76,3.23,1.13
9.68,20.73,3.07,24.05,1.09,15.29,13.54,24.07,94.65,,,2024-07-18 04:15:00,1.13,0.6,2.54,0.8
10.64,18.54,3.74,25.4,1.11,16.55,11.48,24.11,94.65,,,2024-07-18 04:30:00,1.1,0.6,2.51,0.8
10.64,18.54,3.47,24.97,1.21,16.11,12.07,24.17,94.65,,,2024-07-18 04:45:00,1.88,1.5,3.01,1.44
10.64,18.54,3.28,22.59,0.86,14.68,12.57,24.22,94.65,,,2024-07-18 05:00:00,1.83,1.26,3.06,0.96
10.05,18.15,5.48,26.35,0.68,18.47,8.36,24.27,94.65,,,2024-07-18 05:15:00,1.26,0.71,2.64,0.8
7.13,16.19,6.7,29.05,0.7,20.9,8.55,24.31,94.65,,,2024-07-18 05:30:00,1.7,1.24,5.23,2.23
7.13,16.19,7.98,31.49,1.27,23.24,7.5,24.33,94.65,,,2024-07-18 05:45:00,1.25,0.76,3.18,1.16
7.13,16.19,10.85,31.03,2.5,25.33,8.92,24.33,94.65,,,2024-07-18 06:00:00,10.76,17.15,10.57,17.89
8.44,17.55,7.28,26.56,1.98,20.05,7.65,24.26,94.65,,,2024-07-18 06:15:00,3.51,4.74,4.52,5.07
15.0,24.37,10.46,31.35,2.38,25.17,7.56,24.17,94.66,,,2024-07-18 06:30:00,52.78,7.76,19.61,11.03
15.0,24.37,8.16,31.7,2.02,23.49,4.0,24.14,94.66,,,2024-07-18 06:45:00,30.06,6.04,13.57,9.18
15.0,24.37,5.84,28.4,2.38,19.85,11.77,24.29,94.65,,,2024-07-18 07:00:00,24.28,2.26,11.43,4.55
14.49,23.49,5.71,27.14,1.98,19.08,11.66,24.46,94.65,,,2024-07-18 07:15:00,13.18,1.16,9.27,2.33
11.92,19.1,5.89,28.39,1.64,19.89,11.01,24.62,94.65,,,2024-07-18 07:30:00,2.92,1.03,4.11,1.88
11.92,19.1,4.86,27.87,1.84,18.78,10.81,24.72,94.65,,0.22,2024-07-18 07:45:00,1.1,1.13,2.89,2.31
11.92,19.1,4.81,25.59,1.55,17.53,12.93,24.82,94.64,,0.27,2024-07-18 08:00:00,1.1,1.49,2.84,1.64
12.57,19.23,3.1,24.8,1.37,15.71,14.32,24.81,94.65,,,2024-07-18 08:15:00,1.1,1.37,2.85,1.26
15.82,19.92,3.04,25.52,1.33,16.05,13.25,24.75,94.65,,,2024-07-18 08:30:00,1.38,1.03,2.97,1.74
15.82,19.92,5.2,28.12,1.59,19.19,11.34,24.81,94.65,,,2024-07-18 08:45:00,1.17,0.67,2.6,1.01
15.82,19.92,7.17,28.96,1.75,21.24,10.68,24.87,94.65,,0.08,2024-07-18 09:00:00,1.1,0.6,2.5,0.8
15.07,19.56,5.16,28.1,1.7,19.14,11.61,24.89,94.65,,,2024-07-18 09:15:00,2.98,4.47,9.1,7.67
11.33,17.76,5.9,28.83,1.77,20.13,11.55,24.84,94.65,,0.01,2024-07-18 09:30:00,1.57,1.61,4.15,2.52
11.33,17.76,7.47,31.31,1.73,22.73,10.46,24.72,94.65,,0.05,2024-07-18 09:45:00,1.51,0.61,2.78,0.8
11.33,17.76,4.74,27.56,1.13,18.51,13.91,24.53,94.65,,0.09,2024-07-18 10:00:00,1.2,0.6,2.57,0.8
11.51,17.59,4.42,28.83,0.91,18.93,13.59,24.48,94.65,,,2024-07-18 10:15:00,1.1,0.6,2.5,0.8
12.41,16.69,6.11,28.94,0.91,20.37,14.21,24.38,94.65,,0.13,2024-07-18 10:30:00,1.1,0.6,2.5,0.8
12.41,16.69,4.67,27.17,0.96,18.25,18.4,24.21,94.65,,,2024-07-18 10:45:00,2.73,1.17,9.23,1.12
12.41,16.69,4.4,26.38,0.69,17.61,23.11,24.24,94.64,,0.19,2024-07-18 11:00:00,4.57,5.8,8.39,9.14
11.7,16.48,3.19,25.54,0.71,16.18,24.52,24.53,94.65,,0.31,2024-07-18 11:15:00,3.96,3.69,6.77,7.35
8.16,15.45,3.89,26.32,0.97,17.17,23.38,24.88,94.65,,0.91,2024-07-18 11:30:00,2.8,1.58,5.06,3.05
8.16,15.45,4.54,25.81,0.82,17.42,21.55,25.33,94.65,,0.69,2024-07-18 11:45:00,2.28,1.01,4.86,1.62
8.16,15.45,4.52,25.51,0.89,17.25,22.3,25.65,94.64,,1.58,2024-07-18 12:00:00,2.49,1.21,5.63,1.91
8.04,15.14,4.55,25.72,0.92,17.38,22.13,26.0,94.65,,0.97,2024-07-18 12:15:00,1.81,0.89,4.2,1.3
7.45,13.57,5.9,27.41,0.98,19.38,21.34,26.15,94.64,,0.33,2024-07-18 12:30:00,3.37,0.96,5.21,1.39
7.45,13.57,5.15,27.16,0.75,18.63,20.39,25.57,94.65,,0.91,2024-07-18 12:45:00,2.82,1.9,5.92,2.9
7.45,13.57,4.2,25.47,0.77,16.96,19.94,25.29,94.64,,0.94,2024-07-18 13:00:00,2.63,2.51,7.4,4.23
7.55,13.43,4.75,26.21,0.95,17.8,19.37,25.46,94.65,,1.02,2024-07-18 13:15:00,2.19,1.48,6.07,2.49
8.11,12.64,6.18,27.05,0.97,19.42,21.9,25.68,94.64,,1.04,2024-07-18 13:30:00,2.41,1.37,6.87,2.46
8.11,12.64,4.32,24.52,0.76,16.55,26.63,25.82,94.64,,0.64,2024-07-18 13:45:00,3.24,2.48,8.9,4.36
8.11,12.64,4.74,25.61,0.79,17.47,25.4,25.85,94.64,,1.2,2024-07-18 14:00:00,2.46,1.19,5.17,1.88
7.73,12.56,4.98,25.94,0.79,17.85,24.36,26.07,94.65,,0.78,2024-07-18 14:15:00,4.12,0.75,3.87,1.06
5.79,12.17,4.96,25.81,0.97,17.76,23.68,26.18,94.65,,0.44,2024-07-18 14:30:00,4.73,0.77,4.33,1.11
5.79,12.17,5.47,29.06,0.89,19.9,19.39,26.12,94.65,,0.36,2024-07-18 14:45:00,2.55,0.96,3.41,1.42
5.79,12.17,4.61,28.9,0.8,19.12,21.17,25.92,94.64,,0.52,2024-07-18 15:00:00,1.58,1.32,3.02,1.32
5.76,12.43,7.84,33.15,1.22,24.01,14.1,25.9,94.64,,,2024-07-18 15:15:00,2.33,1.22,2.99,1.95
5.56,13.77,6.09,30.74,0.92,21.3,19.03,25.89,94.64,,0.61,2024-07-18 15:30:00,2.3,1.04,3.05,1.57
5.56,13.77,4.72,27.35,0.85,18.38,20.31,26.02,94.64,,0.27,2024-07-18 15:45:00,1.8,1.13,2.96,1.21
5.56,13.77,4.62,26.74,0.7,17.98,20.98,25.88,94.65,,,2024-07-18 16:00:00,1.95,1.31,3.0,2.0
5.39,16.67,3.95,25.84,0.85,16.95,20.66,25.3,94.64,,,2024-07-18 16:15:00,1.81,1.41,3.03,2.43
4.5,31.16,4.74,27.4,0.66,18.42,19.53,24.54,94.66,,,2024-07-18 16:30:00,2.07,1.09,3.05,1.73
4.5,31.16,7.49,32.96,0.92,23.62,19.68,24.45,94.65,,0.04,2024-07-18 16:45:00,1.68,0.94,3.03,1.61
4.5,31.16,5.66,33.55,1.4,22.45,19.21,24.72,94.65,,,2024-07-18 17:00:00,1.84,0.76,3.2,1.17
5.23,29.78,4.26,33.71,1.35,21.4,18.9,24.68,94.65,,,2024-07-18 17:15:00,1.69,1.16,2.95,2.34
8.88,22.91,3.22,31.09,1.23,19.15,20.11,24.68,94.65,,,2024-07-18 17:30:00,1.66,1.22,2.85,1.48
8.88,22.91,3.61,29.13,0.98,18.43,19.16,24.82,94.65,,,2024-07-18 17:45:00,1.59,1.07,2.57,0.88
8.88,22.91,3.13,28.2,0.98,17.55,20.13,24.84,94.65,,,2024-07-18 18:00:00,1.19,0.69,2.5,0.8
8.58,23.5,3.36,25.41,0.89,16.25,19.48,24.56,94.65,,,2024-07-18 18:15:00,1.1,0.6,2.53,0.8
7.08,26.45,4.0,26.37,0.96,17.28,17.25,24.25,94.65,,,2024-07-18 18:30:00,1.1,0.66,2.51,0.8
7.08,26.45,43.83,31.27,1.31,49.85,12.29,24.11,94.63,,,2024-07-18 18:45:00,1.1,0.71,2.5,0.8
7.08,26.45,189.34,117.43,2.66,205.01,9.89,24.22,94.61,,,2024-07-18 19:00:00,1.1,0.68,2.5,0.83
10.86,30.29,244.7,72.55,2.81,218.97,6.93,24.25,94.6,,,2024-07-18 19:15:00,1.1,0.65,2.5,0.81
29.76,49.51,6.84,39.81,1.48,26.73,12.37,24.05,94.63,,,2024-07-18 19:30:00,1.1,0.61,2.5,0.8
29.76,49.51,3.86,33.17,0.78,20.78,16.53,24.12,94.64,,,2024-07-18 19:45:00,1.1,0.6,2.5,0.8
29.76,49.51,4.87,35.8,1.37,23.0,14.54,24.25,94.64,,,2024-07-18 20:00:00,1.1,0.6,2.5,0.8
28.35,46.6,6.21,40.09,1.33,26.37,10.46,24.32,94.64,,,2024-07-18 20:15:00,1.1,0.6,2.5,0.8
21.31,32.07,8.24,41.03,1.59,28.53,11.43,24.36,94.64,,,2024-07-18 20:30:00,1.1,0.6,2.5,0.8
21.31,32.07,10.92,43.1,1.83,31.8,7.45,24.35,94.65,,,2024-07-18 20:45:00,1.1,0.6,2.5,0.8
21.31,32.07,6.49,36.48,1.41,24.68,11.84,24.3,94.64,,,2024-07-18 21:00:00,1.1,0.6,2.5,0.8
21.3,31.59,7.22,35.77,1.56,24.89,9.0,24.33,94.65,,,2024-07-18 21:15:00,1.1,0.6,2.5,0.8
21.24,29.2,7.93,35.25,2.06,25.2,7.82,24.35,94.65,,,2024-07-18 21:30:00,1.1,0.6,2.5,0.8
21.24,29.2,5.26,33.81,2.3,22.26,8.2,24.37,94.65,,,2024-07-18 21:45:00,1.1,0.6,2.5,0.8
21.24,29.2,7.65,35.81,1.99,25.27,9.07,24.39,94.65,,,2024-07-18 22:00:00,1.1,0.6,2.5,0.8
19.75,30.11,8.25,36.36,1.75,26.05,7.71,24.42,94.65,,,2024-07-18 22:15:00,1.1,0.6,2.5,0.8
12.34,34.68,10.72,37.84,1.8,28.85,7.28,24.41,94.65,,,2024-07-18 22:30:00,1.1,0.6,2.5,0.8
12.34,34.68,11.74,39.79,2.1,30.71,4.58,24.4,94.65,,,2024-07-18 22:45:00,1.1,0.6,2.5,0.8
12.34,34.68,9.85,37.15,1.86,27.77,6.38,24.38,94.65,,,2024-07-18 23:00:00,1.1,0.6,2.5,0.8
11.67,33.83,8.4,36.89,1.14,26.45,7.41,24.37,94.65,,,2024-07-18 23:15:00,1.1,0.6,2.5,0.8
8.36,29.62,10.82,36.79,0.86,28.37,6.39,24.25,94.65,,,2024-07-18 23:30:00,3.72,22.73,14.05,22.73
8.36,29.62,2.93,23.84,0.93,15.06,13.0,24.09,94.65,,,2024-07-19 00:00:00,3.38,23.88,13.19,25.77
8.22,28.99,8.53,31.61,0.81,23.75,7.97,24.13,94.64,,,2024-07-19 00:15:00,2.46,16.0,9.25,16.83
7.51,25.81,6.01,33.0,1.13,22.45,10.14,24.12,94.65,,,2024-07-19 00:30:00,2.78,6.47,10.53,9.52
7.51,25.81,4.62,28.17,0.88,18.74,14.32,24.09,94.65,,,2024-07-19 00:45:00,3.21,8.11,14.11,11.59
7.51,25.81,3.18,24.39,0.98,15.56,14.94,24.05,94.65,,,2024-07-19 01:00:00,2.47,5.78,10.42,8.7
7.3,34.83,2.51,23.45,0.76,14.51,14.86,24.05,94.65,,,2024-07-19 01:15:00,1.93,2.62,6.95,4.51
6.21,79.93,7.36,30.85,0.52,22.4,9.2,24.03,94.65,,,2024-07-19 01:30:00,1.92,1.39,6.17,2.38
6.21,79.93,7.05,32.86,0.44,23.21,9.92,24.02,94.64,,,2024-07-19 01:45:00,2.0,1.85,7.23,2.97
6.21,79.93,4.38,28.01,0.36,18.46,13.51,23.99,94.65,,,2024-07-19 02:00:00,2.15,6.18,9.1,7.89
5.97,74.25,3.46,24.18,0.64,15.67,16.88,23.93,94.65,,,2024-07-19 02:15:00,2.28,5.8,9.13,7.85
4.77,45.82,3.38,22.42,0.3,14.67,16.9,23.89,94.65,,,2024-07-19 02:30:00,2.15,7.72,8.27,9.8
4.77,45.82,3.96,26.12,0.55,17.11,12.89,23.85,94.65,,,2024-07-19 02:45:00,2.17,17.24,10.09,19.92
4.77,45.82,3.2,24.19,0.82,15.47,14.92,23.83,94.65,,,2024-07-19 03:00:00,2.03,14.54,9.88,16.96
4.66,43.24,2.64,20.93,0.38,13.28,16.96,23.81,94.65,,,2024-07-19 03:15:00,1.89,9.83,8.09,11.97
4.12,30.35,2.63,20.9,0.44,13.26,16.69,23.83,94.65,,,2024-07-19 03:30:00,1.77,6.8,7.05,9.18
4.12,30.35,3.0,25.73,0.57,16.12,14.23,23.81,94.65,,,2024-07-19 03:45:00,1.68,2.2,5.1,3.21
4.12,30.35,3.86,24.66,0.59,16.25,18.22,23.74,94.65,,,2024-07-19 04:00:00,2.16,1.74,5.91,3.13
4.02,28.8,4.03,29.67,0.36,19.06,13.62,23.73,94.65,,,2024-07-19 04:15:00,1.99,1.64,6.15,2.96
3.54,21.03,3.25,26.14,0.28,16.54,13.8,23.76,94.65,,,2024-07-19 04:30:00,2.1,1.38,5.73,2.29
3.54,21.03,2.52,22.56,0.59,14.05,16.42,23.8,94.65,,,2024-07-19 04:45:00,2.3,1.53,5.86,2.75
3.54,21.03,4.81,28.86,0.72,19.26,9.11,23.83,94.65,,,2024-07-19 05:00:00,4.45,1.45,6.31,2.58
3.56,20.25,3.46,27.55,0.59,17.47,17.64,23.69,94.65,,,2024-07-19 05:15:00,3.32,1.15,6.23,1.98
3.67,16.36,2.33,22.27,0.32,13.73,21.86,23.7,94.65,,,2024-07-19 05:30:00,1.88,1.43,3.55,1.66
3.67,16.36,3.24,22.34,0.41,14.52,18.23,23.78,94.64,,,2024-07-19 05:45:00,1.6,1.61,2.89,1.63
3.67,16.36,5.18,26.9,1.25,18.52,15.69,23.79,94.64,,,2024-07-19 06:00:00,1.22,0.81,2.58,0.97
3.64,15.97,5.38,30.09,0.9,20.38,11.49,23.79,94.65,,,2024-07-19 06:15:00,1.4,0.6,2.5,0.8
3.48,14.03,12.86,43.73,1.99,33.72,8.19,23.81,94.65,,,2024-07-19 06:30:00,1.17,2.03,2.5,1.27
3.48,14.03,9.2,39.18,1.47,28.32,8.53,23.7,94.65,,,2024-07-19 06:45:00,1.1,0.96,2.5,0.92
3.48,14.03,8.27,37.9,1.42,26.88,11.19,23.59,94.64,,,2024-07-19 07:00:00,27.04,10.56,18.17,14.72
3.89,16.29,7.6,37.69,1.8,26.23,11.98,23.61,94.65,,,2024-07-19 07:15:00,23.64,15.71,17.92,19.3
5.94,27.61,7.34,38.19,1.52,26.28,12.87,23.71,94.65,,,2024-07-19 07:30:00,5.11,3.75,5.37,4.55
5.94,27.61,7.4,37.72,1.34,26.08,11.09,23.86,94.64,,,2024-07-19 07:45:00,1.1,0.6,2.52,0.8
5.94,27.61,7.42,38.59,1.44,26.55,11.66,23.98,94.65,,,2024-07-19 08:00:00,1.1,16.75,39.73,21.9
6.42,29.11,4.8,31.57,0.96,20.7,17.54,24.08,94.64,,1.02,2024-07-19 08:15:00,10.09,16.74,23.49,22.99
8.8,36.63,3.76,26.75,0.51,17.29,19.97,24.35,94.65,,1.37,2024-07-19 08:30:00,3.35,3.62,5.42,5.03
8.8,36.63,3.6,24.41,0.98,15.91,21.56,24.72,94.65,,3.59,2024-07-19 08:45:00,1.1,0.6,2.5,0.8
8.8,36.63,4.0,25.98,0.78,17.08,20.56,24.69,94.64,,1.24,2024-07-19 09:00:00,1.1,0.6,2.5,0.8
8.58,34.93,3.54,27.16,1.01,17.33,19.25,24.73,94.65,,0.36,2024-07-19 09:15:00,1.1,0.6,2.5,0.8
7.45,26.4,5.1,30.82,1.15,20.54,16.64,24.78,94.65,49.61,0.71,2024-07-19 09:30:00,1.1,0.6,2.5,0.8
7.45,26.4,4.63,31.37,1.25,20.45,17.12,24.75,94.65,,0.11,2024-07-19 09:45:00,1.1,0.6,2.5,0.8
7.45,26.4,4.85,28.75,0.98,19.24,18.18,24.8,94.65,,0.6,2024-07-19 10:00:00,1.1,0.6,2.5,0.8
8.44,25.37,7.23,30.15,0.91,21.92,14.16,25.1,94.65,,4.98,2024-07-19 10:15:00,6.5,3.97,11.02,6.63
13.37,20.26,6.76,28.81,0.76,20.82,19.38,25.51,94.65,,7.64,2024-07-19 10:30:00,5.95,2.89,17.33,6.29
13.37,20.26,4.51,26.51,0.48,17.77,24.26,25.77,94.64,,1.45,2024-07-19 10:45:00,2.33,0.96,5.67,1.81
13.37,20.26,3.89,25.4,0.42,16.67,13.0,25.97,94.64,,0.19,2024-07-19 11:00:00,1.55,0.99,2.81,0.8
12.67,19.64,3.75,25.27,0.43,16.49,27.35,26.0,94.64,,0.78,2024-07-19 11:15:00,2.3,1.85,2.99,1.34
9.12,16.52,4.11,24.84,0.48,16.56,26.92,26.21,94.65,,1.49,2024-07-19 11:30:00,2.22,1.41,3.07,2.05
9.12,16.52,4.1,24.76,1.19,16.5,28.44,26.7,94.64,,0.88,2024-07-19 11:45:00,2.09,0.9,3.16,1.43
9.12,16.52,3.41,24.21,0.95,15.65,28.06,26.43,94.64,,0.69,2024-07-19 12:00:00,2.05,0.74,3.32,0.94
8.74,17.77,3.45,23.62,1.28,15.37,26.57,25.55,94.65,,1.58,2024-07-19 12:15:00,1.31,0.62,2.67,0.81
6.84,24.05,3.44,23.07,1.27,15.07,25.99,25.71,94.65,49.44,1.95,2024-07-19 12:30:00,1.11,0.6,2.5,0.8
6.84,24.05,3.71,25.79,1.19,16.74,26.04,25.95,94.65,,1.19,2024-07-19 12:45:00,1.1,0.6,2.5,0.8
6.84,24.05,3.77,26.88,1.02,17.37,25.52,25.46,94.65,,0.1,2024-07-19 13:00:00,1.1,0.6,2.5,0.8
6.61,25.85,3.7,25.12,1.05,16.37,25.49,25.05,94.65,,0.21,2024-07-19 13:15:00,1.1,0.6,2.5,0.8
5.45,34.86,3.3,24.06,1.14,15.48,31.2,24.82,94.65,,0.3,2024-07-19 13:30:00,1.1,0.6,2.5,0.8
5.45,34.86,3.01,23.44,0.86,14.92,31.27,25.03,94.64,,0.26,2024-07-19 13:45:00,1.1,0.6,2.5,0.8
5.45,34.86,3.35,25.55,1.01,16.31,27.59,25.18,94.65,,0.17,2024-07-19 14:00:00,1.1,0.6,2.5,0.8
5.4,33.1,3.41,25.81,1.02,16.5,24.15,25.4,94.65,,0.12,2024-07-19 14:15:00,1.1,0.6,2.5,0.8
5.14,24.27,3.93,27.24,0.83,17.69,20.11,25.42,94.65,,0.08,2024-07-19 14:30:00,1.1,0.6,2.5,0.8
5.14,24.27,4.31,26.87,0.81,17.8,20.45,25.4,94.65,,0.02,2024-07-19 14:45:00,1.1,0.6,2.5,0.8
5.14,24.27,3.74,25.33,0.99,16.52,24.94,25.56,94.65,,0.42,2024-07-19 15:00:00,2.03,1.04,5.64,1.79
5.37,23.67,3.88,25.51,0.95,16.73,13.0,25.85,94.65,,0.51,2024-07-19 15:15:00,1.83,2.64,5.87,4.1
6.53,20.66,3.64,25.13,0.9,16.33,13.0,25.82,94.65,,,2024-07-19 15:30:00,1.75,1.76,3.74,1.99
6.53,20.66,3.62,26.31,0.99,16.93,24.92,25.33,94.65,,0.19,2024-07-19 15:45:00,1.26,0.92,2.65,0.95
