pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
11.6,50.82,10.45,32.47,,0.98,25.76,6.22,34.73,,1.41,205.42,1001.27,2023-07-08 16:00:00,7.18
15.0,54.0,9.28,31.8,,1.0,24.46,6.18,34.87,,0.95,151.99,1001.32,2023-07-08 16:15:00,10.08
15.0,54.0,19.41,37.4,,1.04,35.69,6.43,34.93,,0.94,168.96,1001.34,2023-07-08 16:30:00,6.09
15.0,54.0,35.27,41.37,,1.07,50.69,6.32,34.52,,0.82,111.67,1001.42,2023-07-08 16:45:00,4.74
20.6,86.0,46.9,43.1,,1.12,61.05,5.82,34.24,,0.77,134.06,1001.43,2023-07-08 17:00:00,10.02
24.0,90.0,60.74,43.33,,1.15,72.43,6.34,34.22,,1.39,184.74,1001.45,2023-07-08 17:15:00,15.85
24.0,90.0,89.54,49.4,,1.2,99.08,6.2,33.94,,1.31,179.42,1001.51,2023-07-08 17:30:00,1.16
24.0,90.0,96.66,52.13,,1.24,106.31,6.03,33.79,,1.34,183.27,1001.53,2023-07-08 17:45:00,1.05
32.09,114.58,80.86,49.31,,1.27,91.98,5.7,33.37,,1.24,161.05,1001.58,2023-07-08 18:00:00,28.55
37.0,118.0,104.44,48.68,,1.27,110.79,6.85,32.88,,1.37,144.85,1001.66,2023-07-08 18:15:00,
37.0,118.0,95.7,47.67,,1.23,103.14,6.42,32.1,,2.19,166.78,1001.8,2023-07-08 18:30:00,1.09
37.0,118.0,73.63,44.05,,1.17,83.27,6.42,31.49,,1.53,141.49,1001.98,2023-07-08 18:45:00,5.59
33.83,723.67,51.49,16.5,,1.11,50.62,6.16,31.19,,2.23,163.27,1002.06,2023-07-08 19:00:00,33.25
32.0,808.0,31.58,41.21,,1.06,47.57,6.27,30.99,,2.33,165.04,1002.23,2023-07-08 19:15:00,13.86
32.0,808.0,25.34,38.12,,1.05,40.86,6.08,30.96,,1.92,192.77,1002.88,2023-07-08 19:30:00,9.1
32.0,808.0,15.63,37.77,,1.02,32.8,6.56,29.3,,1.8,195.16,1003.85,2023-07-08 19:45:00,8.5
33.24,380.52,8.14,35.82,,1.0,25.67,6.32,26.48,,0.62,157.62,1003.9,2023-07-08 20:00:00,9.65
34.0,321.0,5.87,28.55,,1.0,19.95,6.21,26.5,,0.78,153.25,1004.1,2023-07-08 20:15:00,12.73
13.0,313.0,5.27,18.23,,0.95,13.96,5.89,33.8,,2.23,228.01,1002.94,2023-07-10 10:00:00,11.83
13.0,313.0,4.74,17.38,,0.96,13.1,6.07,33.98,,1.85,221.68,1002.74,2023-07-10 10:15:00,12.72
13.0,313.0,6.23,25.71,,0.96,18.74,6.3,34.25,,1.72,229.52,1002.65,2023-07-10 10:30:00,8.39
16.0,274.0,14.99,30.72,,0.99,28.54,6.33,34.03,,1.46,190.14,1000.62,2023-07-10 13:30:00,8.39
16.0,274.0,23.88,31.16,,1.03,36.0,6.74,33.65,,1.34,188.5,1000.62,2023-07-10 13:45:00,6.34
22.22,898.1,36.61,33.19,,1.07,47.42,6.11,33.48,,1.3,179.77,1000.56,2023-07-10 14:00:00,9.31
26.0,985.0,50.5,32.59,,1.1,58.43,6.4,33.35,,1.02,157.03,1000.57,2023-07-10 14:15:00,15.98
26.0,985.0,71.23,35.28,,1.11,76.68,6.31,32.99,,0.96,139.18,1000.62,2023-07-10 14:30:00,2.24
26.0,985.0,80.52,32.55,,1.13,82.8,6.43,32.26,,1.15,151.59,1000.61,2023-07-10 14:45:00,2.38
31.6,732.2,67.54,27.42,,1.13,69.68,6.16,31.28,,1.06,143.3,1000.7,2023-07-10 15:00:00,34.54
35.0,697.0,83.0,31.09,,1.12,84.01,6.37,30.51,,1.44,160.31,1000.74,2023-07-10 15:15:00,7.54
35.0,697.0,75.25,32.75,,1.09,78.61,6.36,30.23,,1.24,144.45,1000.78,2023-07-10 15:30:00,4.72
35.0,697.0,64.27,37.51,,1.09,72.18,6.28,30.08,,1.43,135.54,1000.7,2023-07-10 15:45:00,2.79
26.85,953.0,51.04,15.03,,1.08,49.47,6.41,30.01,,1.36,146.09,1000.65,2023-07-10 16:00:00,32.44
22.0,985.0,38.59,46.87,,1.06,56.31,6.02,30.0,,1.54,147.45,1000.77,2023-07-10 16:15:00,8.17
22.0,985.0,38.54,42.43,,1.05,53.88,6.18,29.83,,1.67,145.54,1000.67,2023-07-10 16:30:00,5.87
22.0,985.0,31.26,41.59,,1.04,47.54,6.62,29.84,,2.06,160.98,1000.69,2023-07-10 16:45:00,4.94
20.76,985.0,21.26,40.0,,1.03,38.58,5.96,29.96,,2.28,151.07,1000.67,2023-07-10 17:00:00,7.26
20.0,985.0,16.13,33.39,,1.01,30.9,6.39,29.95,,1.97,151.17,1000.56,2023-07-10 17:15:00,14.76
20.0,985.0,14.9,33.97,,1.01,30.2,5.82,29.95,,1.74,157.35,1000.6,2023-07-10 17:30:00,6.51
20.0,985.0,9.77,32.37,,0.99,25.16,6.46,29.88,,1.78,153.27,1000.76,2023-07-10 17:45:00,5.38
17.51,985.0,8.0,27.76,,0.99,21.28,6.12,29.78,,1.7,157.66,1000.99,2023-07-10 18:00:00,8.86
16.0,985.0,6.54,24.87,,0.98,18.52,6.09,29.78,,1.55,175.29,1001.19,2023-07-10 18:15:00,10.55
16.0,985.0,4.96,23.82,,0.97,16.69,6.04,28.84,,1.13,223.04,1001.66,2023-07-10 18:30:00,6.94
16.0,985.0,4.31,20.52,,0.96,14.41,6.13,28.07,,1.39,241.43,1001.99,2023-07-10 18:45:00,7.45
10.4,211.68,3.46,19.24,,0.95,13.04,6.54,27.52,,1.47,245.35,1002.34,2023-07-10 19:00:00,7.85
7.0,104.0,1.9,15.69,,0.92,9.89,6.36,26.79,,1.52,250.73,1002.23,2023-07-10 19:15:00,10.43
7.0,104.0,2.5,15.07,,0.92,10.05,5.86,26.87,,0.97,181.66,1002.52,2023-07-10 19:30:00,9.57
7.0,104.0,3.16,13.8,,0.93,9.92,6.44,27.12,,0.7,153.4,1002.65,2023-07-10 19:45:00,9.82
5.13,21.49,3.27,13.48,,0.93,9.85,6.47,27.23,,0.73,162.31,1003.14,2023-07-10 20:00:00,9.26
4.0,10.0,3.94,12.27,,0.94,9.74,6.45,26.92,,0.64,167.93,1003.01,2023-07-10 20:15:00,9.33
4.0,10.0,5.04,12.1,,0.93,10.53,6.34,26.81,,0.87,134.33,1003.0,2023-07-10 20:30:00,7.51
4.0,10.0,4.45,12.72,,0.92,10.39,6.02,26.65,,0.51,142.55,1002.85,2023-07-10 20:45:00,8.24
3.38,14.33,4.43,10.67,,0.92,9.26,6.74,26.65,,0.47,142.1,1003.36,2023-07-10 21:00:00,9.9
3.0,15.0,4.06,10.41,,0.93,8.84,6.4,26.78,,0.89,117.99,1003.59,2023-07-10 21:15:00,10.7
3.0,15.0,5.82,13.4,,0.92,11.86,6.29,26.73,,0.63,123.04,1003.84,2023-07-10 21:30:00,7.48
3.0,15.0,6.1,12.9,,0.92,11.83,6.02,26.98,,0.88,155.88,1004.04,2023-07-10 21:45:00,8.77
6.11,16.76,5.51,11.39,,0.93,10.54,6.15,27.18,,0.62,166.68,1004.1,2023-07-10 22:00:00,8.89
8.0,17.0,5.32,10.64,,0.93,9.98,6.68,27.23,,0.77,155.03,1004.0,2023-07-10 22:15:00,10.3
8.0,17.0,5.29,12.85,,0.92,11.13,6.17,27.09,,0.82,163.06,1003.97,2023-07-10 22:30:00,8.45
8.0,17.0,4.33,14.17,,0.93,11.07,6.11,26.89,,0.71,145.78,1003.91,2023-07-10 22:45:00,8.63
6.76,12.61,4.39,13.92,,0.93,10.99,5.86,26.81,,0.7,144.86,1003.8,2023-07-10 23:00:00,8.77
6.0,12.0,4.79,13.81,,0.92,11.23,6.25,26.9,,0.71,152.03,1003.74,2023-07-10 23:15:00,10.06
6.0,12.0,4.77,14.77,,0.92,11.74,6.06,26.94,,0.66,180.07,1003.58,2023-07-10 23:30:00,7.42
6.0,12.0,5.69,16.02,,0.92,13.17,6.23,26.78,,0.66,213.45,1003.42,2023-07-10 23:45:00,7.73
4.17,655.41,6.61,18.17,,0.92,15.03,5.76,26.63,,0.72,201.04,1003.21,2023-07-11 00:00:00,9.51
3.0,745.0,6.37,16.77,,0.92,14.1,6.83,26.59,,0.72,211.84,1003.18,2023-07-11 00:15:00,13.34
3.0,745.0,5.42,16.51,,0.91,13.17,6.13,26.52,,0.86,202.04,1003.0,2023-07-11 00:30:00,10.07
3.0,745.0,3.84,15.47,,0.91,11.36,6.18,26.46,,0.83,212.04,1002.81,2023-07-11 00:45:00,8.44
4.24,92.81,2.7,14.05,,0.91,9.67,6.39,26.44,,1.0,224.99,1002.58,2023-07-11 01:00:00,7.87
,,2.62,11.6,,0.91,8.31,6.21,26.44,,0.98,194.66,1002.31,2023-07-11 01:15:00,9.46
,,2.4,13.49,,0.9,9.12,6.01,26.46,,0.92,186.22,1002.06,2023-07-11 01:30:00,8.45
,,2.94,12.82,,0.9,9.22,5.84,26.5,,0.83,172.22,1001.89,2023-07-11 01:45:00,9.02
3.13,10.67,3.18,12.11,,0.91,9.02,5.97,26.5,,0.92,189.82,1001.78,2023-07-11 02:00:00,9.38
2.0,12.0,3.15,11.15,,0.91,8.5,6.57,26.47,,0.86,170.86,1001.71,2023-07-11 02:15:00,11.12
2.0,12.0,4.08,10.88,,0.91,9.11,7.13,26.41,,0.86,179.14,1001.73,2023-07-11 02:30:00,10.09
2.0,12.0,4.12,11.25,,0.9,9.34,6.47,26.31,,0.8,149.98,1001.77,2023-07-11 02:45:00,9.49
0.17,8.49,3.97,10.32,,0.9,8.71,7.09,26.23,,0.85,184.74,1001.74,2023-07-11 03:00:00,10.11
,8.0,3.31,10.42,,0.9,8.24,6.38,26.12,,0.74,183.17,1001.49,2023-07-11 03:15:00,10.47
,8.0,4.36,11.35,,0.91,9.58,6.96,26.03,,0.99,177.3,1001.38,2023-07-11 03:30:00,9.17
,8.0,3.86,12.14,,0.9,9.59,6.42,25.97,,0.83,174.09,1001.36,2023-07-11 03:45:00,10.06
0.24,6.22,3.4,13.53,,0.9,9.97,3.49,25.9,,0.87,209.57,1001.28,2023-07-11 04:00:00,8.19
1.0,6.0,3.31,12.27,,0.9,9.22,6.06,25.8,,0.87,221.48,1001.17,2023-07-11 04:15:00,7.93
1.0,6.0,3.86,13.03,,0.9,10.08,4.97,25.82,,0.84,204.87,1001.15,2023-07-11 04:30:00,8.5
1.0,6.0,3.49,12.73,,0.9,9.61,6.2,25.88,,0.94,205.38,1001.17,2023-07-11 04:45:00,7.2
1.62,8.6,3.13,10.91,,0.89,8.35,9.41,25.89,,0.76,204.12,1001.22,2023-07-11 05:00:00,8.02
2.0,9.0,3.62,10.7,,0.89,8.64,5.34,25.89,,0.8,213.63,1001.32,2023-07-11 05:15:00,8.64
2.0,9.0,3.57,11.03,,0.9,8.76,6.34,25.88,,0.73,200.58,1001.32,2023-07-11 05:30:00,7.76
2.0,9.0,4.27,11.43,,0.91,9.56,8.16,25.86,,0.82,212.5,1001.32,2023-07-11 05:45:00,8.88
6.98,16.02,5.1,11.5,,0.93,10.28,8.82,25.88,,0.88,214.53,1001.43,2023-07-11 06:00:00,11.31
10.0,17.0,5.95,11.88,,0.93,11.17,4.44,25.98,,0.79,204.36,1001.53,2023-07-11 06:15:00,11.15
10.0,17.0,6.99,13.11,,0.93,12.66,7.97,26.19,,0.67,190.69,1001.64,2023-07-11 06:30:00,9.67
10.0,17.0,7.24,14.09,,0.93,13.38,5.56,26.38,,0.73,190.81,1001.61,2023-07-11 06:45:00,7.59
8.17,19.63,7.4,12.77,,0.97,12.81,7.41,26.56,,0.72,186.35,1001.69,2023-07-11 07:00:00,9.71
7.0,20.0,9.04,12.42,,0.98,13.96,7.94,26.94,,0.61,182.14,1001.86,2023-07-11 07:15:00,11.99
7.0,20.0,10.93,12.59,,0.97,15.59,7.74,27.26,,0.89,204.67,1002.0,2023-07-11 07:30:00,8.81
7.0,20.0,11.66,12.38,,0.97,16.05,3.5,27.47,,1.14,230.43,1002.18,2023-07-11 07:45:00,8.31
5.76,17.37,9.53,13.67,,0.96,15.01,10.82,27.81,,1.1,224.02,1002.3,2023-07-11 08:00:00,10.84
5.0,17.0,7.1,13.32,,0.96,12.85,11.44,28.16,,0.89,236.66,1002.43,2023-07-11 08:15:00,11.46
5.0,17.0,8.23,13.94,,0.96,14.11,6.08,28.59,,0.99,238.47,1002.49,2023-07-11 08:30:00,9.12
5.0,17.0,8.66,14.76,,0.96,14.89,6.04,28.91,,0.79,227.33,1002.55,2023-07-11 08:45:00,8.84
8.73,28.41,9.24,16.74,,0.99,16.42,6.15,29.04,,1.24,251.33,1002.6,2023-07-11 09:00:00,8.82
11.0,30.0,13.07,16.89,,1.0,19.63,6.44,29.04,,1.18,256.08,1002.57,2023-07-11 09:15:00,9.66
11.0,30.0,13.97,17.83,,0.98,20.83,6.69,29.17,,1.63,241.1,1002.68,2023-07-11 09:30:00,7.76
11.0,30.0,10.52,17.29,,0.98,17.75,6.04,29.42,,1.79,237.29,1002.73,2023-07-11 09:45:00,8.54
12.24,28.24,10.03,17.35,,0.97,17.39,5.88,29.75,,1.53,221.7,1002.73,2023-07-11 10:00:00,7.4
13.0,28.0,9.51,17.53,,0.98,17.05,6.5,29.9,,1.79,233.74,1002.67,2023-07-11 10:15:00,8.73
13.0,28.0,9.11,17.27,,0.98,16.59,6.56,30.21,,1.69,225.74,1002.57,2023-07-11 10:30:00,9.7
13.0,28.0,8.48,18.1,,0.97,16.52,6.1,,,,,,2023-07-11 10:45:00,10.32
11.13,25.37,7.68,17.79,,0.97,15.7,6.34,30.42,,1.83,222.23,1002.46,2023-07-11 11:00:00,9.98
10.0,25.0,7.02,16.96,,0.97,14.73,6.34,30.72,,1.8,212.52,1002.35,2023-07-11 11:15:00,10.7
10.0,25.0,5.67,17.78,,0.97,14.07,6.35,31.04,,1.86,217.42,1002.22,2023-07-11 11:30:00,7.72
10.0,25.0,5.42,19.37,,0.98,14.7,6.23,31.41,,1.96,218.56,1002.01,2023-07-11 11:45:00,7.36
13.67,400.69,5.16,19.97,,0.97,14.81,5.79,31.81,,1.65,217.65,1001.86,2023-07-11 12:00:00,9.16
16.0,453.0,5.08,19.74,,0.98,14.64,6.64,32.11,,1.78,219.16,1001.68,2023-07-11 12:15:00,9.61
16.0,453.0,5.54,23.55,,0.98,17.03,6.7,32.49,,1.68,220.08,1001.46,2023-07-11 12:30:00,6.94
16.0,453.0,5.8,24.56,,0.99,17.76,6.03,32.65,,1.84,230.23,1001.11,2023-07-11 12:45:00,7.54
18.49,345.03,4.78,23.25,,0.98,16.26,6.04,32.95,,1.35,239.75,1000.8,2023-07-11 13:00:00,10.35
20.0,330.0,4.85,23.84,,0.96,16.64,6.45,33.12,,2.22,219.6,1000.31,2023-07-11 13:30:00,7.4
20.0,330.0,4.43,23.06,,0.96,15.87,6.14,33.26,,1.86,213.59,1000.22,2023-07-11 13:45:00,5.56
16.89,904.94,4.03,18.75,,0.94,13.25,6.13,33.21,,1.95,215.11,1000.06,2023-07-11 14:00:00,6.79
15.0,985.0,3.16,16.06,,0.94,11.11,6.74,33.37,,1.79,211.8,999.95,2023-07-11 14:15:00,9.97
15.0,985.0,2.73,18.08,,0.94,11.82,6.03,33.29,,1.74,206.53,999.87,2023-07-11 14:30:00,7.02
15.0,985.0,3.37,13.99,,0.93,10.18,6.04,33.29,,1.8,207.18,999.73,2023-07-11 14:45:00,8.08
13.13,984.13,3.16,13.86,,0.94,9.95,5.74,33.09,,1.24,194.9,999.65,2023-07-11 15:00:00,8.66
12.0,984.0,2.71,14.09,,0.95,9.69,6.25,33.14,,1.02,185.44,999.61,2023-07-11 15:15:00,11.68
12.0,984.0,2.9,16.23,,0.95,10.99,6.44,33.15,,1.14,184.25,999.52,2023-07-11 15:30:00,9.65
12.0,984.0,5.8,21.16,,0.98,16.01,6.17,33.0,,1.26,177.5,999.45,2023-07-11 15:45:00,5.4
13.27,984.88,10.25,24.74,,0.99,21.52,5.88,32.69,,1.39,172.16,999.33,2023-07-11 16:00:00,5.81
14.0,985.0,6.76,23.08,,0.98,17.77,6.35,32.54,,1.48,204.43,999.24,2023-07-11 16:15:00,11.54
14.0,985.0,4.98,24.17,,0.98,16.93,6.5,32.42,,1.46,202.38,999.13,2023-07-11 16:30:00,8.7
14.0,985.0,3.31,23.63,,0.97,15.25,6.18,32.35,,1.49,191.39,999.14,2023-07-11 16:45:00,7.58
15.24,985.0,3.99,23.04,,0.97,15.5,6.36,32.32,,1.41,183.73,999.25,2023-07-11 17:00:00,7.54
16.0,985.0,3.91,21.21,,0.97,14.46,6.43,32.3,,1.42,195.16,999.37,2023-07-11 17:15:00,9.39
16.0,985.0,5.96,23.39,,0.97,17.29,6.55,32.19,,1.42,202.36,999.48,2023-07-11 17:30:00,5.95
16.0,985.0,10.45,26.03,,0.97,22.35,6.48,32.01,,0.5,198.82,999.69,2023-07-11 17:45:00,6.5
13.56,967.44,7.86,25.8,,0.99,20.11,6.58,31.87,,0.47,179.44,999.77,2023-07-11 18:00:00,9.94
12.0,965.0,6.78,23.42,,1.0,17.97,6.14,31.65,,1.29,175.54,1000.01,2023-07-11 18:15:00,11.84
12.0,965.0,6.6,25.27,,1.0,18.81,5.84,31.49,,1.5,186.9,1000.19,2023-07-11 18:30:00,7.25
12.0,965.0,6.6,25.87,,1.0,19.13,5.9,31.43,,1.68,180.57,1000.4,2023-07-11 18:45:00,6.49
14.49,982.56,6.64,25.07,,1.01,18.72,6.5,31.28,,1.73,181.51,1000.63,2023-07-11 19:00:00,8.92
16.0,985.0,6.24,21.49,,1.0,16.5,6.2,31.06,,1.76,178.54,1000.87,2023-07-11 19:15:00,10.51
16.0,985.0,5.98,22.14,,1.0,16.65,6.45,30.58,,1.27,139.99,1001.13,2023-07-11 19:30:00,8.17
16.0,985.0,8.6,22.24,,1.02,18.84,5.86,30.12,,1.16,137.33,1001.31,2023-07-11 19:45:00,8.83
22.22,985.0,12.68,23.13,,1.02,22.62,6.25,29.79,,1.66,152.2,1001.47,2023-07-11 20:00:00,11.4
26.0,985.0,10.36,20.18,,1.02,19.17,6.08,29.64,,1.61,156.21,1001.71,2023-07-11 20:15:00,12.78
26.0,985.0,8.3,19.87,,1.0,17.31,6.56,29.63,,1.27,158.47,1001.89,2023-07-11 20:30:00,6.2
26.0,985.0,6.1,18.48,,0.98,14.78,6.63,29.73,,1.22,167.28,1001.91,2023-07-11 20:45:00,6.28
26.62,985.0,3.86,16.71,,0.98,12.04,5.99,29.78,,1.56,168.35,1001.9,2023-07-11 21:00:00,7.08
27.0,985.0,3.06,14.12,,0.98,10.0,5.73,29.81,,1.49,180.43,1001.97,2023-07-11 21:15:00,9.24
27.0,985.0,2.93,15.18,,0.97,10.45,6.28,29.81,,1.47,180.77,1002.17,2023-07-11 21:30:00,7.03
27.0,985.0,2.75,13.38,,0.97,9.36,6.44,29.93,,1.53,179.33,1002.28,2023-07-11 21:45:00,7.18
23.89,985.0,2.86,13.15,,0.96,9.32,6.07,29.98,,1.3,180.08,1002.34,2023-07-11 22:00:00,8.18
22.0,985.0,2.73,11.01,,0.95,8.09,6.2,30.02,,1.18,175.45,1002.34,2023-07-11 22:15:00,10.57
22.0,985.0,3.47,11.01,,0.95,8.67,6.59,30.05,,1.24,177.13,1002.32,2023-07-11 22:30:00,9.17
22.0,985.0,3.75,11.15,,0.94,8.98,6.38,30.02,,1.23,168.5,1002.25,2023-07-11 22:45:00,8.22
18.89,985.0,3.08,11.51,,0.94,8.62,5.96,30.0,,1.56,178.17,1002.12,2023-07-11 23:00:00,7.9
17.0,985.0,1.23,10.34,,0.94,6.5,6.06,29.92,,1.29,177.18,1002.04,2023-07-11 23:15:00,9.82
17.0,985.0,1.57,10.44,,0.93,6.81,5.98,29.77,,1.55,173.97,1001.87,2023-07-11 23:30:00,10.48
17.0,985.0,3.17,9.33,,0.93,7.53,6.69,29.46,,0.98,168.35,1001.5,2023-07-11 23:45:00,11.84
14.51,985.0,3.87,10.93,,0.94,8.96,5.88,29.32,,1.1,164.43,1001.48,2023-07-12 00:00:00,9.2
13.0,985.0,4.05,12.01,,0.93,9.68,6.41,29.34,,0.98,171.1,1001.58,2023-07-12 00:15:00,8.78
13.0,985.0,3.77,11.48,,0.93,9.16,7.02,29.4,,1.17,169.53,1001.24,2023-07-12 00:30:00,8.17
13.0,985.0,2.4,11.35,,0.93,7.99,6.34,29.34,,1.1,167.88,1001.04,2023-07-12 00:45:00,6.68
14.87,618.4,2.41,10.34,,0.93,7.46,6.18,29.18,,0.94,160.19,1001.02,2023-07-12 01:00:00,8.21
16.0,562.0,2.85,10.48,,0.94,7.91,6.77,28.77,,1.07,184.73,1000.85,2023-07-12 01:15:00,9.74
16.0,562.0,2.85,13.19,,0.93,9.33,6.51,28.21,,0.85,193.44,1000.68,2023-07-12 01:30:00,7.97
16.0,562.0,2.45,12.27,,0.92,8.54,6.52,27.78,,0.78,191.35,1000.31,2023-07-12 01:45:00,8.54
12.89,91.51,2.8,11.69,,0.92,8.5,5.86,27.42,,0.87,191.94,1000.32,2023-07-12 02:00:00,7.03
11.0,26.0,1.86,10.9,,0.92,7.31,6.54,27.08,,0.74,204.68,1000.34,2023-07-12 02:15:00,7.95
11.0,26.0,2.46,10.02,,0.92,7.33,6.19,26.92,,0.93,219.61,1000.47,2023-07-12 02:30:00,7.28
11.0,26.0,6.46,10.75,,0.91,10.96,6.02,26.78,,0.78,232.86,1000.48,2023-07-12 02:45:00,6.42
7.89,18.2,7.33,15.39,,0.9,14.15,6.22,26.68,,0.57,162.5,1000.43,2023-07-12 03:00:00,7.32
6.0,17.0,4.46,15.2,,0.91,11.7,5.91,26.57,,0.84,209.89,1000.23,2023-07-12 03:15:00,7.37
6.0,17.0,4.08,13.81,,0.9,10.65,6.55,26.54,,0.71,169.15,1000.26,2023-07-12 03:30:00,6.8
6.0,17.0,4.01,10.97,,0.89,9.1,6.63,26.47,,0.59,195.68,1000.63,2023-07-12 03:45:00,8.69
2.89,10.07,2.95,10.63,,0.9,8.03,5.98,26.45,,0.72,210.26,1000.81,2023-07-12 04:00:00,8.38
1.0,9.0,2.82,11.2,,0.9,8.26,5.45,26.5,,0.68,205.4,1000.89,2023-07-12 04:15:00,8.23
1.0,9.0,4.21,10.61,,0.9,9.05,6.36,26.57,,0.76,222.95,1001.12,2023-07-12 04:30:00,8.73
1.0,9.0,4.4,10.45,,0.9,9.15,6.22,26.72,,0.74,238.76,1001.28,2023-07-12 04:45:00,8.19
0.38,17.67,4.74,11.55,,0.9,10.0,6.44,26.82,,0.51,176.22,1001.4,2023-07-12 05:00:00,7.54
,19.0,4.93,11.44,,0.9,10.09,6.06,26.85,,0.76,208.93,1001.54,2023-07-12 05:15:00,6.85
,19.0,5.06,11.38,,0.9,10.16,5.92,26.91,,0.69,201.51,1001.63,2023-07-12 05:30:00,7.64
,19.0,5.53,11.21,,0.91,10.47,6.14,26.97,,0.8,191.84,1001.7,2023-07-12 05:45:00,6.47
,9.47,5.62,10.86,,0.92,10.34,6.38,26.99,,0.81,196.52,1001.95,2023-07-12 06:00:00,7.45
,8.0,5.4,12.05,,0.92,10.81,6.05,26.99,,0.62,190.04,1002.13,2023-07-12 06:15:00,9.13
,8.0,5.92,12.5,,0.92,11.47,6.41,27.01,,0.73,226.12,1002.22,2023-07-12 06:30:00,7.74
,8.0,6.04,13.11,,0.92,11.88,6.28,27.07,,0.61,177.42,1002.32,2023-07-12 06:45:00,6.6
1.87,23.6,5.78,14.01,,0.92,12.16,6.63,27.12,,0.76,191.73,1002.36,2023-07-12 07:00:00,7.44
3.0,26.0,6.72,12.56,,0.93,12.15,6.05,27.21,,0.79,206.04,1002.41,2023-07-12 07:15:00,10.15
3.0,26.0,8.83,14.46,,0.93,14.86,6.51,27.32,,0.72,212.5,1002.46,2023-07-12 07:30:00,7.71
3.0,26.0,9.59,14.75,,0.93,15.64,6.35,27.55,,0.81,230.99,1002.5,2023-07-12 07:45:00,7.16
6.07,25.12,9.25,13.27,,0.94,14.58,6.24,27.74,,1.01,237.13,1002.53,2023-07-12 08:00:00,9.04
8.0,25.0,8.94,13.27,,0.94,14.35,6.49,28.08,,0.78,219.76,1002.64,2023-07-12 08:15:00,9.96
8.0,25.0,9.69,15.35,,0.95,16.02,6.23,28.3,,0.7,209.82,1002.64,2023-07-12 08:30:00,7.2
8.0,25.0,10.47,13.26,,0.98,15.57,6.07,28.55,,0.67,226.95,1002.66,2023-07-12 08:45:00,8.25
9.87,42.33,10.88,16.27,,0.99,17.5,6.25,28.75,,0.96,234.52,1002.73,2023-07-12 09:00:00,8.7
11.0,45.0,11.79,15.27,,0.99,17.71,6.18,29.11,,0.81,226.62,1002.83,2023-07-12 09:15:00,9.78
14.0,32.0,14.43,19.27,,1.11,21.99,6.16,31.15,,1.92,173.86,1003.4,2023-07-13 09:30:00,13.65
14.0,32.0,11.14,18.93,,1.11,19.13,5.85,31.49,,2.11,183.23,1003.2,2023-07-13 09:45:00,13.32
,,6.77,12.79,,1.08,12.31,6.09,31.87,,1.59,185.62,1003.03,2023-07-13 10:00:00,15.49
,,6.14,14.58,,1.05,12.77,6.69,32.41,,1.29,161.11,1002.86,2023-07-13 10:15:00,13.09
,,6.73,18.74,,1.05,15.43,5.74,32.57,,2.17,180.01,1002.73,2023-07-13 10:30:00,7.38
,,7.01,17.43,,1.06,14.97,5.79,32.6,,2.11,177.96,1002.62,2023-07-13 10:45:00,8.48
,26.0,6.5,17.59,,1.09,14.63,6.39,32.91,,2.09,186.25,1002.37,2023-07-13 11:00:00,11.19
17.0,26.0,4.94,16.75,,1.11,12.92,6.05,33.11,,1.84,204.39,1002.21,2023-07-13 11:15:00,8.85
17.0,26.0,3.7,16.61,,1.1,11.86,6.4,33.44,,1.96,193.43,1002.16,2023-07-13 11:30:00,7.91
,,,,,,,6.22,,,,,,2023-07-13 11:45:00,
18.24,25.12,5.36,15.24,,1.09,12.47,6.22,33.47,,1.1,211.98,1001.97,2023-07-13 12:00:00,10.43
19.0,25.0,4.25,19.1,,1.07,13.61,5.95,33.82,,1.02,217.59,1001.67,2023-07-13 12:30:00,6.84
19.0,25.0,4.34,17.38,,1.1,12.77,6.21,34.13,,1.01,194.57,1001.64,2023-07-13 12:45:00,7.06
14.02,30.2,4.78,14.78,,1.09,11.76,5.98,34.34,,1.64,198.43,1001.57,2023-07-13 13:00:00,9.07
11.0,31.0,3.42,13.13,,1.09,9.79,6.09,34.35,,1.82,201.35,1001.52,2023-07-13 13:15:00,10.64
11.0,31.0,4.18,13.93,,1.1,10.81,6.4,34.46,,1.86,216.82,1001.36,2023-07-13 13:30:00,8.92
11.0,31.0,5.17,13.94,,1.11,11.63,6.6,35.02,,1.15,202.07,1001.27,2023-07-13 13:45:00,8.53
7.89,27.53,4.35,13.66,,1.09,10.79,6.58,35.69,,1.08,208.16,1001.03,2023-07-13 14:00:00,8.8
6.0,27.0,3.0,14.5,,1.1,10.14,6.4,36.03,,1.14,213.82,1000.79,2023-07-13 14:15:00,9.67
6.0,27.0,3.22,16.32,,1.08,11.29,5.91,35.58,,0.91,193.27,1000.6,2023-07-13 14:30:00,8.51
6.0,27.0,3.57,15.25,,1.08,11.02,6.39,35.07,,1.64,161.54,1000.37,2023-07-13 14:45:00,9.14
6.62,26.12,3.2,15.52,,1.07,10.85,6.47,34.95,,1.29,180.89,1000.22,2023-07-13 15:00:00,8.58
7.0,26.0,2.49,15.07,,1.08,10.03,6.02,35.2,,1.0,157.92,1000.17,2023-07-13 15:15:00,8.33
7.0,26.0,4.13,14.95,,1.08,11.31,6.18,34.91,,1.32,165.25,1000.05,2023-07-13 15:30:00,8.53
